id,sequence,parent_id,create_uid,write_uid,parent_path,web_icon,action,name,active,create_date,write_date,is_studio_configuration
492,50,487,1,1,487/492/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-08-18 09:28:30.883701,2026-08-18 10:07:42.514604,\N
494,12,492,1,1,487/492/494/,\N,"ir.actions.act_window,717","{""en_US"": ""Employees"", ""th_TH"": ""พนักงาน""}",t,2026-08-18 09:28:30.883701,2026-08-18 10:07:42.514604,\N
495,15,492,1,1,487/492/495/,\N,"ir.actions.act_window,801","{""en_US"": ""Materials"", ""th_TH"": ""วัสดุ""}",t,2026-08-18 09:28:30.883701,2026-08-18 10:07:42.514604,\N
622,99,605,1,1,604/605/622/,\N,"ir.actions.act_window,1040","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
609,10,606,1,1,604/605/606/609/,\N,"ir.actions.act_window,1030","{""en_US"": ""Categories"", ""th_TH"": ""หมวดหมู่""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
605,100,604,1,1,604/605/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
618,2,610,1,1,604/610/618/,\N,"ir.actions.act_window,1037","{""en_US"": ""Contracts"", ""th_TH"": ""สัญญา""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
621,1,620,1,1,604/620/621/,\N,"ir.actions.act_window,1039","{""en_US"": ""Costs"", ""th_TH"": ""ต้นทุน""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
611,0,610,1,1,604/610/611/,\N,"ir.actions.act_window,1031","{""en_US"": ""Fleet"", ""th_TH"": ""ระบบจัดการยานพาหนะ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
610,2,604,1,1,604/610/,\N,\N,"{""en_US"": ""Fleet"", ""th_TH"": ""ระบบจัดการยานพาหนะ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
604,220,\N,1,1,604/,"fleet,static/description/icon.png",\N,"{""en_US"": ""Fleet"", ""th_TH"": ""ระบบจัดการยานพาหนะ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
607,1,606,1,1,604/605/606/607/,\N,"ir.actions.act_window,1029","{""en_US"": ""Manufacturers"", ""th_TH"": ""ผู้ผลิต""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
601,10,599,1,1,1/8/599/601/,\N,"ir.actions.act_window,1020","{""en_US"": ""Date Range Types""}",t,2026-08-18 10:32:09.345773,2026-08-18 10:32:09.345773,\N
602,10,599,1,1,1/8/599/602/,\N,"ir.actions.act_window,1021","{""en_US"": ""Generate Date Ranges""}",t,2026-08-18 10:32:09.345773,2026-08-18 10:32:09.345773,\N
603,20,157,1,1,315/157/603/,\N,"ir.actions.act_window,1027","{""en_US"": ""WT Income Tax Report""}",t,2026-08-18 10:32:15.682513,2026-08-18 10:32:15.682513,\N
606,10,605,1,1,604/605/606/,\N,\N,"{""en_US"": ""Models"", ""th_TH"": ""โมเดล""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
608,5,606,1,1,604/605/606/608/,\N,"ir.actions.act_window,1028","{""en_US"": ""Models"", ""th_TH"": ""โมเดล""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
612,10,610,1,1,604/610/612/,\N,"ir.actions.act_window,1032","{""en_US"": ""Odometers"", ""th_TH"": ""เครื่องวัดระยะทาง""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
613,20,605,1,1,604/605/613/,\N,\N,"{""en_US"": ""Services"", ""th_TH"": ""บริการ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
619,3,610,1,1,604/610/619/,\N,"ir.actions.act_window,1038","{""en_US"": ""Services"", ""th_TH"": ""บริการ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
616,10,615,1,1,604/605/615/616/,\N,"ir.actions.act_window,1034","{""en_US"": ""Status"", ""th_TH"": ""สถานะ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
617,20,615,1,1,604/605/615/617/,\N,"ir.actions.act_window,1035","{""en_US"": ""Tags"", ""th_TH"": ""แท็ก""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
614,1,613,1,1,604/605/613/614/,\N,"ir.actions.act_window,1033","{""en_US"": ""Types"", ""th_TH"": ""ประเภท""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
615,30,605,1,1,604/605/615/,\N,\N,"{""en_US"": ""Vehicle"", ""th_TH"": ""ยานพาหนะ""}",t,2026-08-19 03:47:00.711418,2026-08-19 03:47:00.711418,\N
590,10,587,1,1,580/587/590/,\N,"ir.actions.act_window,997","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
587,100,580,1,1,580/587/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
589,22,146,1,1,315/146/589/,\N,"ir.actions.act_window,993","{""en_US"": ""Employee Expenses"", ""th_TH"": ""รายจ่ายพนักงาน""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
588,10,587,1,1,580/587/588/,\N,"ir.actions.act_window,990","{""en_US"": ""Expense Categories"", ""th_TH"": ""หมวดหมู่ค่าใช้จ่าย""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
584,2,580,1,1,580/584/,\N,"ir.actions.act_window,992","{""en_US"": ""Expense Reports"", ""th_TH"": ""รายงานรายจ่าย""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
580,230,\N,1,1,580/,"hr_expense,static/description/icon.png",\N,"{""en_US"": ""Expenses"", ""th_TH"": ""รายจ่าย""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
586,0,585,1,1,580/585/586/,\N,"ir.actions.act_window,988","{""en_US"": ""Expenses Analysis"", ""th_TH"": ""การวิเคราห์รายจ่าย""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
581,1,580,1,1,580/581/,\N,\N,"{""en_US"": ""My Expenses"", ""th_TH"": ""รายจ่ายของฉัน""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
582,1,581,1,1,580/581/582/,\N,"ir.actions.act_window,989","{""en_US"": ""My Expenses"", ""th_TH"": ""รายจ่ายของฉัน""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
583,2,581,1,1,580/581/583/,\N,"ir.actions.act_window,991","{""en_US"": ""My Reports"", ""th_TH"": ""รายงานของฉัน""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
585,4,580,1,1,580/585/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
591,0,587,1,1,580/587/591/,\N,"ir.actions.act_window,1000","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-08-18 09:35:57.024565,2026-08-18 10:07:24.370847,\N
599,1,8,1,1,1/8/599/,\N,\N,"{""en_US"": ""Date ranges""}",t,2026-08-18 10:32:09.345773,2026-08-18 10:32:09.345773,\N
600,10,599,1,1,1/8/599/600/,\N,"ir.actions.act_window,1019","{""en_US"": ""Date Ranges""}",t,2026-08-18 10:32:09.345773,2026-08-18 10:32:09.345773,\N
624,2,286,1,1,273/286/624/,\N,"ir.actions.act_window,1044","{""en_US"": ""Transport""}",t,2026-08-19 03:47:16.063585,2026-08-19 03:47:16.063585,\N
625,10,291,1,1,273/291/625/,\N,"ir.actions.act_window,1045","{""en_US"": ""Transport Cost""}",t,2026-08-19 03:47:16.063585,2026-08-19 03:47:16.063585,\N
634,190,\N,1,1,634/,"hr_payroll,static/description/icon.png",\N,"{""en_US"": ""Payroll"", ""th_TH"": ""เงินเดือน""}",t,2026-08-19 04:27:28.11705,2026-08-19 04:27:28.11705,\N
635,60,634,1,1,634/635/,\N,\N,"{""en_US"": ""Work Entries"", ""th_TH"": ""การเข้างาน""}",t,2026-08-19 04:27:28.11705,2026-08-19 04:27:28.11705,\N
638,50,636,1,1,634/636/638/,\N,\N,"{""en_US"": ""Work Entries"", ""th_TH"": ""การเข้างาน""}",t,2026-08-19 04:27:28.11705,2026-08-19 04:27:28.11705,\N
637,25,635,1,1,634/635/637/,\N,"ir.actions.act_window,1056","{""en_US"": ""Work Entries"", ""th_TH"": ""การเข้างาน""}",t,2026-08-19 04:27:28.11705,2026-08-19 04:27:28.11705,\N
639,10,638,1,1,634/636/638/639/,\N,"ir.actions.act_window,1057","{""en_US"": ""Work Entry Types"", ""th_TH"": ""ประเภทการเข้างาน""}",t,2026-08-19 04:27:28.11705,2026-08-19 04:27:28.11705,\N
640,10,638,1,1,634/636/638/640/,\N,"ir.actions.act_window,97","{""en_US"": ""Working Schedules"", ""th_TH"": ""ตารางการทำงาน""}",t,2026-08-19 04:27:28.11705,2026-08-19 04:27:28.11705,\N
648,60,644,1,1,634/644/648/,\N,"ir.actions.act_window,1081","{""en_US"": ""All Payslips"", ""th_TH"": ""สลิปเงินเดือนทั้งหมด""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
650,80,644,1,1,634/644/650/,\N,"ir.actions.act_window,1087","{""en_US"": ""Batches"", ""th_TH"": ""ชุด""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
646,30,642,1,1,634/642/646/,\N,"ir.actions.act_window,1054","{""en_US"": ""Contracts"", ""th_TH"": ""สัญญา""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
642,50,634,1,1,634/642/,\N,\N,"{""en_US"": ""Contracts"", ""th_TH"": ""สัญญา""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
662,100,636,1,1,634/636/662/,\N,\N,"{""en_US"": ""Dashboard"", ""th_TH"": ""แดชบอร์ด""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
641,40,634,1,1,634/641/,\N,"ir.actions.client,1105","{""en_US"": ""Dashboard"", ""th_TH"": ""แดชบอร์ด""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
652,11,645,1,1,634/645/652/,\N,"ir.actions.act_window,1107","{""en_US"": ""Headcount"", ""th_TH"": ""จำนวนพนักงาน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
661,40,655,1,1,634/636/655/661/,\N,"ir.actions.act_window,1089","{""en_US"": ""Other Input Types"", ""th_TH"": ""ประเภทข้อมูลขาเข้าอื่น ๆ ""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
651,10,645,1,1,634/645/651/,\N,"ir.actions.server,1099","{""en_US"": ""Payroll"", ""th_TH"": ""เงินเดือน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
644,70,634,1,1,634/644/,\N,\N,"{""en_US"": ""Payslips"", ""th_TH"": ""สลิปเงินเดือน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
645,70,634,1,1,634/645/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
658,35,655,1,1,634/636/655/658/,\N,"ir.actions.act_window,1075","{""en_US"": ""Rule Categories"", ""th_TH"": ""หมวดหมู่กฎ""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
657,35,655,1,1,634/636/655/657/,\N,"ir.actions.act_window,1102","{""en_US"": ""Rule Parameters"", ""th_TH"": ""พารามิเตอร์กฎ""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
656,30,655,1,1,634/636/655/656/,\N,"ir.actions.act_window,1076","{""en_US"": ""Rules"", ""th_TH"": ""กฏ""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
655,80,636,1,1,634/636/655/,\N,\N,"{""en_US"": ""Salary"", ""th_TH"": ""เงินเดือน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
647,35,642,1,1,634/642/647/,\N,"ir.actions.act_window,1090","{""en_US"": ""Salary Attachments"", ""th_TH"": ""เอกสารแนบเงินเดือน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
654,0,636,1,1,634/636/654/,\N,"ir.actions.act_window,1101","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
660,10,655,1,1,634/636/655/660/,\N,"ir.actions.act_window,1074","{""en_US"": ""Structure Types"", ""th_TH"": ""ประเภทโครงสร้าง""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
659,20,655,1,1,634/636/655/659/,\N,"ir.actions.act_window,1072","{""en_US"": ""Structures"", ""th_TH"": ""โครงสร้าง""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
649,20,644,1,1,634/644/649/,\N,"ir.actions.act_window,1079","{""en_US"": ""To Pay"", ""th_TH"": ""ที่จะจ่าย""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
663,10,662,1,1,634/636/662/663/,\N,"ir.actions.act_window,1106","{""en_US"": ""Warnings"", ""th_TH"": ""คำเตือน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
643,60,634,1,1,634/643/,\N,\N,"{""en_US"": ""Work Entries"", ""th_TH"": ""การเข้างาน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
653,20,645,1,1,634/645/653/,\N,"ir.actions.act_window,1104","{""en_US"": ""Work Entry Analysis"", ""th_TH"": ""วิเคราะห์การเข้างาน""}",t,2026-08-19 04:27:31.195161,2026-08-19 04:27:31.195161,\N
664,20,159,1,1,315/157/159/664/,\N,"ir.actions.act_window,1108","{""en_US"": ""Product Margins"", ""th_TH"": ""มาร์จิ้นของสินค้า""}",t,2026-08-23 05:46:31.109758,2026-08-23 05:46:31.109758,\N
695,10,11,1,1,1/8/11/695/,\N,"ir.actions.act_window,1163","{""en_US"": ""Studio Export""}",t,2026-08-25 04:10:09.317079,2026-08-25 04:10:09.317079,\N
693,11,9,1,1,1/8/9/693/,\N,"ir.actions.act_window,1160","{""en_US"": ""Studio Approval Entries"", ""th_TH"": ""รายการอนุมัติสตูดิโอ""}",t,2026-08-25 04:10:09.317079,2026-08-25 04:10:09.317079,\N
694,10,9,1,1,1/8/9/694/,\N,"ir.actions.act_window,1161","{""en_US"": ""Studio Approval Rules"", ""th_TH"": ""กฎการอนุมัติสตูดิโอ""}",t,2026-08-25 04:10:09.317079,2026-08-25 04:10:09.317079,\N
729,40,715,1,1,707/715/729/,\N,\N,"{""en_US"": ""Activities"", ""th_TH"": ""กิจกรรม""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
731,20,729,1,1,707/715/729/731/,\N,"ir.actions.act_window,1223","{""en_US"": ""Activity Plans"", ""th_TH"": ""แผนกิจกรรม""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
730,10,729,1,1,707/715/729/730/,\N,"ir.actions.act_window,1222","{""en_US"": ""Activity Types"", ""th_TH"": ""ประเภทกิจกรรม""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
711,2,708,1,1,707/708/711/,\N,"ir.actions.act_window,1206","{""en_US"": ""All Applications"", ""th_TH"": ""การสมัครทั้งหมด""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
708,2,707,1,1,707/708/,\N,\N,"{""en_US"": ""Applications"", ""th_TH"": ""การสมัคร""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
723,20,715,1,1,707/715/723/,\N,\N,"{""en_US"": ""Applications"", ""th_TH"": ""การสมัคร""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
709,1,708,1,1,707/708/709/,\N,"ir.actions.act_window,1219","{""en_US"": ""By Job Positions"", ""th_TH"": ""โดยตำแหน่งงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
710,1,708,1,1,707/708/710/,\N,"ir.actions.act_window,1220","{""en_US"": ""By Job Positions"", ""th_TH"": ""โดยตำแหน่งงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
712,3,708,1,1,707/708/712/,\N,"ir.actions.act_window,1196","{""en_US"": ""Candidates"", ""th_TH"": ""ผู้สมัคร""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
681,100,679,1,1,679/681/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-08-24 09:30:24.780425,2026-08-24 09:30:24.780425,\N
679,250,\N,1,1,679/,"data_recycle,static/description/icon.png",\N,"{""en_US"": ""Data Cleaning"", ""th_TH"": ""การล้างข้อมูล""}",t,2026-08-24 09:30:24.780425,2026-08-24 09:30:24.780425,\N
683,10,682,1,1,679/681/682/683/,\N,"ir.actions.act_window,1123","{""en_US"": ""Recycle Records"", ""th_TH"": ""รีไซเคิลบันทึก""}",t,2026-08-24 09:30:24.780425,2026-08-24 09:30:24.780425,\N
680,10,679,1,1,679/680/,\N,"ir.actions.act_window,1124","{""en_US"": ""Recycle Records"", ""th_TH"": ""รีไซเคิลบันทึก""}",t,2026-08-24 09:30:24.780425,2026-08-24 09:30:24.780425,\N
682,1,681,1,1,679/681/682/,\N,\N,"{""en_US"": ""Rules"", ""th_TH"": ""กฏ""}",t,2026-08-24 09:30:24.780425,2026-08-24 09:30:24.780425,\N
678,1,1,1,1,1/678/,\N,"ir.actions.act_window,1121","{""en_US"": ""Remove Data""}",t,2026-08-24 05:08:58.45628,2026-08-24 05:08:58.45628,\N
692,1,12,1,1,1/8/12/692/,\N,"ir.actions.act_window,1156","{""en_US"": ""Automation Rules"", ""th_TH"": ""กฎการทำงานอัตโนมัติ""}",t,2026-08-25 04:10:05.489978,2026-08-25 04:10:05.489978,\N
689,1,681,1,1,679/681/689/,\N,"ir.actions.act_window,1133","{""en_US"": ""Manual Merge""}",t,2026-08-24 09:30:28.781492,2026-08-24 09:30:28.781492,\N
685,1,682,1,1,679/681/682/685/,\N,"ir.actions.act_window,1129","{""en_US"": ""Deduplication"", ""th_TH"": ""การขจัดความซ้ำซ้อน""}",t,2026-08-24 09:30:28.781492,2026-08-24 09:30:28.781492,\N
684,1,679,1,1,679/684/,\N,"ir.actions.act_window,1130","{""en_US"": ""Deduplication"", ""th_TH"": ""การขจัดความซ้ำซ้อน""}",t,2026-08-24 09:30:28.781492,2026-08-24 09:30:28.781492,\N
687,10,682,1,1,679/681/682/687/,\N,"ir.actions.act_window,1126","{""en_US"": ""Field Cleaning"", ""th_TH"": ""การล้างฟิลด์""}",t,2026-08-24 09:30:28.781492,2026-08-24 09:30:28.781492,\N
686,10,679,1,1,679/686/,\N,"ir.actions.act_window,1127","{""en_US"": ""Field Cleaning"", ""th_TH"": ""การล้างฟิลด์""}",t,2026-08-24 09:30:28.781492,2026-08-24 09:30:28.781492,\N
688,20,679,1,1,679/688/,\N,"ir.actions.act_window,1132","{""en_US"": ""Storage"", ""th_TH"": ""อุปกรณ์จัดเก็บ""}",t,2026-08-24 09:30:28.781492,2026-08-24 09:30:28.781492,\N
690,30,198,1,1,196/197/198/690/,\N,"ir.actions.act_window,1151","{""en_US"": ""Dropships"", ""th_TH"": ""ดรอปชิป""}",t,2026-08-24 09:52:28.194939,2026-08-24 09:52:28.194939,\N
706,30,212,1,1,196/212/706/,\N,"ir.actions.act_window,1190","{""en_US"": ""Stock Card""}",t,2026-08-27 06:41:24.529062,2026-08-27 06:41:24.529062,\N
691,21,572,1,1,561/572/691/,\N,"ir.actions.act_window,1154","{""en_US"": ""Config Prefix""}",t,2026-08-25 04:02:26.782155,2026-08-27 08:23:40.10422,\N
665,35,\N,1,1,665/,"scgl_dashboard_core,static/description/icon.png","ir.actions.client,1112","{""en_US"": ""SCGL Dashboard""}",t,2026-08-24 03:10:40.764413,2026-08-26 06:09:53.953418,\N
666,90,665,1,1,665/666/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-08-24 03:10:40.764413,2026-08-26 06:09:53.953418,\N
670,40,\N,1,1,670/,"scgl_multi_approve_core,static/description/icon.png",\N,"{""en_US"": ""SCGL Approvals""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
671,10,670,1,1,670/671/,\N,"ir.actions.act_window,1116","{""en_US"": ""Requests""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
672,20,670,1,1,670/672/,\N,"ir.actions.act_window,1117","{""en_US"": ""Delegations""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
673,90,670,1,1,670/673/,\N,\N,"{""en_US"": ""Configuration""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
674,10,673,1,1,670/673/674/,\N,"ir.actions.act_window,1118","{""en_US"": ""Organizations""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
675,20,673,1,1,670/673/675/,\N,"ir.actions.act_window,1119","{""en_US"": ""Principals""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
676,30,673,1,1,670/673/676/,\N,"ir.actions.act_window,1120","{""en_US"": ""Authorities""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
677,40,673,1,1,670/673/677/,\N,"ir.actions.act_window,1115","{""en_US"": ""Policies""}",t,2026-08-24 04:41:10.823317,2026-08-25 03:31:25.874891,\N
696,20,512,1,1,505/512/696/,\N,"ir.actions.server,1167","{""en_US"": ""By Worksheet Template"", ""th_TH"": ""โดยเทมเพลตแผ่นงาน""}",t,2026-08-25 04:10:17.954856,2026-08-25 04:10:17.954856,\N
697,20,518,1,1,505/518/697/,\N,"ir.actions.act_window,1166","{""en_US"": ""Worksheet Templates"", ""th_TH"": ""เทมเพลตแผ่นงาน""}",t,2026-08-25 04:10:17.954856,2026-08-25 04:10:17.954856,\N
667,10,666,1,1,665/666/667/,\N,"ir.actions.act_window,1111","{""en_US"": ""Dashboards""}",t,2026-08-24 03:10:40.764413,2026-08-26 06:09:53.953418,\N
668,20,666,1,1,665/666/668/,\N,"ir.actions.act_window,1109","{""en_US"": ""Data Sources""}",t,2026-08-24 03:10:40.764413,2026-08-26 06:09:53.953418,\N
669,30,666,1,1,665/666/669/,\N,"ir.actions.act_window,1110","{""en_US"": ""Widgets""}",t,2026-08-24 03:10:40.764413,2026-08-26 06:09:53.953418,\N
705,10,171,1,1,315/163/171/705/,\N,"ir.actions.act_window,1187","{""en_US"": ""Petty Cash""}",t,2026-08-25 12:39:23.697636,2026-08-26 09:59:31.88969,\N
698,-2,250,1,1,249/250/698/,\N,"ir.actions.act_window,1183","{""en_US"": ""Purchase Requests""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
699,10,\N,1,1,699/,"purchase_request,static/description/icon.png",\N,"{""en_US"": ""Purchase Requests""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
700,10,699,1,1,699/700/,\N,\N,"{""en_US"": ""Purchase Requests""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
701,10,700,1,1,699/700/701/,\N,"ir.actions.act_window,1183","{""en_US"": ""Purchase Requests""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
702,10,699,1,1,699/702/,\N,"ir.actions.act_window,1182","{""en_US"": ""Waiting For Approve""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
703,-1,250,1,1,249/250/703/,\N,"ir.actions.act_window,1185","{""en_US"": ""Purchase Request Lines""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
704,20,700,1,1,699/700/704/,\N,"ir.actions.act_window,1185","{""en_US"": ""Purchase Request Lines""}",t,2026-08-25 06:48:23.411124,2026-08-25 15:26:01.599541,\N
715,100,707,1,1,707/715/,\N,\N,"{""en_US"": ""Configuration"", ""th_TH"": ""การกำหนดค่า""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
724,1,723,1,1,707/715/723/724/,\N,"ir.actions.act_window,1197","{""en_US"": ""Degrees"", ""th_TH"": ""ปริญญา""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
728,10,727,1,1,707/715/727/728/,\N,"ir.actions.act_window,1214","{""en_US"": ""Departments"", ""th_TH"": ""แผนก""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
733,50,732,1,1,707/715/732/733/,\N,"ir.actions.act_window,1221","{""en_US"": ""Emails"", ""th_TH"": ""อีเมล""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
727,30,715,1,1,707/715/727/,\N,\N,"{""en_US"": ""Employees"", ""th_TH"": ""พนักงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
719,2,717,1,1,707/715/717/719/,\N,"ir.actions.act_window,712","{""en_US"": ""Employment Types"", ""th_TH"": ""ประเภทการจ้างงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
732,50,715,1,1,707/715/732/,\N,\N,"{""en_US"": ""Job Boards"", ""th_TH"": ""บอร์ดงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
717,10,715,1,1,707/715/717/,\N,\N,"{""en_US"": ""Job Positions"", ""th_TH"": ""ตำแหน่งงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
722,15,720,1,1,707/715/720/722/,\N,"ir.actions.act_window,99","{""en_US"": ""Mediums"", ""th_TH"": ""วิธีที่เข้ามา""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
707,210,\N,1,1,707/,"hr_recruitment,static/description/icon.png",\N,"{""en_US"": ""Recruitment"", ""th_TH"": ""การรับสมัคร""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
725,10,723,1,1,707/715/723/725/,\N,"ir.actions.act_window,1202","{""en_US"": ""Refuse Reasons"", ""th_TH"": ""เหตุผลการปฏิเสธ""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
713,99,707,1,1,707/713/,\N,\N,"{""en_US"": ""Reporting"", ""th_TH"": ""การรายงาน""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
716,0,715,1,1,707/715/716/,\N,"ir.actions.act_window,1213","{""en_US"": ""Settings"", ""th_TH"": ""การตั้งค่า""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
721,15,720,1,1,707/715/720/721/,\N,"ir.actions.act_window,100","{""en_US"": ""Sources"", ""th_TH"": ""แหล่งที่มา""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
718,1,717,1,1,707/715/717/718/,\N,"ir.actions.act_window,1200","{""en_US"": ""Stages"", ""th_TH"": ""สถานะ""}",t,2026-08-29 08:41:42.09924,2026-08-29 08:41:42.09924,\N
