id,model_id,create_uid,write_uid,name,domain_force,active,perm_read,perm_write,perm_create,perm_unlink,global,create_date,write_date
1,101,1,1,res.users.log per user,"[('create_uid','=', user.id)]",t,f,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
2,90,1,1,res.partner company,"['|', '|', ('partner_share', '=', False), ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
3,90,1,1,res_partner: portal/public: read access on my commercial partner,"[('id', 'child_of', user.commercial_partner_id.id)]",t,t,f,f,f,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
4,36,1,1,Defaults: alter personal defaults,"[('user_id','=',user.id)]",t,f,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
5,36,1,1,Defaults: alter all defaults,"[(1,'=',1)]",t,f,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
6,14,1,1,ir.ui.view_custom rule,"[('user_id','=',user.id)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
7,93,1,1,Partner bank company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
8,97,1,1,multi-company currency rate rule,"['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
9,105,1,1,change user password rule,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
10,35,1,1,ir.filters.admin.all.rights,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
11,35,1,1,ir.filter: owner or global,"[('user_ids','in',[False,user.id])]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
12,35,1,1,ir.filter: portal/public,"[('user_ids', 'in', user.ids)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
13,98,1,1,company rule portal,"[('id','in', company_ids)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
14,98,1,1,company rule employee,"[('id','in', company_ids)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
15,98,1,1,company rule public,"[('id','in', company_ids)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
16,98,1,1,company rule erp manager,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
17,103,1,1,users can only access their own id check,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
18,102,1,1,user rule,"['|', ('share', '=', False), ('company_ids', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
19,102,1,1,portal user access,"[('commercial_partner_id', '=', user.commercial_partner_id.id)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
20,106,1,1,change own password,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
21,110,1,1,Administrators can access all User Settings.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
22,110,1,1,res.users.settings: access their own entries,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
23,107,1,1,Public users can't interact with keys at all,"[(0, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
24,107,1,1,Users can read and delete their own keys,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
25,107,1,1,Administrators can view user keys to revoke them,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
26,28,1,1,Users can modify or delete embedded actions that they have created or that are shared,"[('user_id', 'in', [user.id, False])]",t,f,t,f,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
27,28,1,1,Admins have all the rights on embedded actions,"[(1, '=', 1)]",t,f,t,f,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
28,113,1,1,Users can read only their own devices,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
29,113,1,1,Administrators can read all devices,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
30,112,1,1,Users can read only their own device logs,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
31,112,1,1,Administrators can read all device logs,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
32,75,1,1,properties.base.definition: system all access,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:34:59.026001,2026-02-02 12:34:59.026001
33,127,1,1,res.users.settings.embedded.action: access their own entries,"[('user_setting_id.user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:35:20.495576,2026-02-02 12:35:20.495576
34,127,1,1,Administrators can access all User Settings embedded actions,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:35:20.495576,2026-02-02 12:35:20.495576
35,130,1,1,Users can only access their own wizard,"[('user_id', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:35:21.98858,2026-02-02 12:35:21.98858
36,128,1,1,Public users can't interact with keys at all,"[(0, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:35:21.98858,2026-02-02 12:35:21.98858
37,128,1,1,Users can read and delete their own keys,"[('user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:35:21.98858,2026-02-02 12:35:21.98858
38,128,1,1,Administrators can view user keys to revoke them,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:35:21.98858,2026-02-02 12:35:21.98858
39,140,1,1,Passkeys: Users can only access own Passkeys,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:35:27.111424,2026-02-02 12:35:27.111424
40,141,1,1,Passkeys: Users can only modify their own Passkey creation requests,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:35:27.111424,2026-02-02 12:35:27.111424
41,140,1,1,Passkeys: Admins can view and delete other peoples Passkeys,"[(1, '=', 1)]",t,t,f,f,t,f,2026-02-02 12:35:27.111424,2026-02-02 12:35:27.111424
42,146,1,1,User IAP Account,"['|', ('company_ids', '=', False), ('company_ids', 'in', company_ids)]",t,t,t,t,t,f,2026-02-02 12:35:28.507253,2026-02-02 12:35:28.507253
43,156,1,1,resource.calendar.leaves: employee reads own or global,"['|', ('resource_id', '=', False), ('resource_id.user_id', 'in', [False, user.id])]",t,t,f,f,f,f,2026-02-02 12:45:14.899138,2026-02-02 12:45:14.899138
44,156,1,1,resource.calendar.leaves: employee modifies own,"[('resource_id', '!=', False), ('resource_id.user_id', 'in', [False, user.id])]",t,f,t,t,t,f,2026-02-02 12:45:14.899138,2026-02-02 12:45:14.899138
45,156,1,1,resource.calendar.leaves: admin modifies global,"[('resource_id', '=', False)]",t,f,t,t,t,f,2026-02-02 12:45:14.899138,2026-02-02 12:45:14.899138
46,158,1,1,resource.resource multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:45:14.899138,2026-02-02 12:45:14.899138
47,156,1,1,resource.calendar.leaves: multi-company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:45:14.899138,2026-02-02 12:45:14.899138
48,228,1,1,discuss.channel: can access channels (as member or as group allowed),"\n                [\n                    ""|"",\n                        ""&"",\n                            (""channel_type"", ""!="", ""channel""),\n                            ""|"",\n                                (""is_member"", ""="", True),\n                                (""parent_channel_id.is_member"", ""="", True),\n                        ""&"",\n                            (""channel_type"", ""="", ""channel""),\n                            ""|"",\n                                (""group_public_id"", ""="", False),\n                                (""group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
49,228,1,1,discuss.channel: admin full access,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
50,226,1,1,discuss.channel.member: access their own entries,"\n                [\n                    ('is_self', '=', True),\n                    ""|"",\n                        (""channel_id.channel_type"", ""!="", ""channel""),\n                        ""|"",\n                            (""channel_id.group_public_id"", ""="", False),\n                            (""channel_id.group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,f,t,f,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
51,226,1,1,discuss.channel.member: read members of accessible channels,"\n                [\n                    ""|"",\n                        ""&"",\n                            (""channel_id.channel_type"", ""!="", ""channel""),\n                            ""|"",\n                                (""channel_id.is_member"", ""="", True),\n                                (""channel_id.parent_channel_id.is_member"", ""="", True),\n                        ""&"",\n                            (""channel_id.channel_type"", ""="", ""channel""),\n                            ""|"",\n                                (""channel_id.group_public_id"", ""="", False),\n                                (""channel_id.group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,t,f,f,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
52,226,1,1,discuss.channel.member: can join group restricted channels when group is matching,"\n                [\n                    ('is_self', '=', True),\n                    ('channel_id.channel_type', '=', 'channel'),\n                    '|',\n                        ('channel_id.group_public_id', '=', False),\n                        ('channel_id.group_public_id', 'in', user.all_group_ids.ids)\n                ]\n            ",t,f,f,t,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
70,204,1,1,Canned response: admin has all access on shared canned response,"[('is_shared', '=', True)]",t,t,t,f,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
53,226,1,1,discuss.channel.member: internal users can invite others in group restricted channels when group is matching,"\n                [\n                    ('is_self', '=', False),\n                    ('channel_id.channel_type', '=', 'channel'),\n                    '|',\n                        ('channel_id.group_public_id', '=', False),\n                        ('channel_id.group_public_id', 'in', user.all_group_ids.ids)\n                ]\n            ",t,f,f,t,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
54,226,1,1,discuss.channel.member: internal users can invite others in channels they are member of,"\n                [\n                    ('is_self', '=', False),\n                    ('channel_id.channel_type', 'not in', ('channel', 'chat')),\n                    ('channel_id.is_member', '=', True)\n                ]\n            ",t,f,f,t,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
55,225,1,1,discuss.call.history: read call history of accessible channels,"\n                [\n                    ""|"",\n                        ""&"",\n                            (""channel_id.channel_type"", ""!="", ""channel""),\n                            ""|"",\n                                (""channel_id.is_member"", ""="", True),\n                                (""channel_id.parent_channel_id.is_member"", ""="", True),\n                        ""&"",\n                            (""channel_id.channel_type"", ""="", ""channel""),\n                            ""|"",\n                                (""channel_id.group_public_id"", ""="", False),\n                                (""channel_id.group_public_id"", ""in"", user.all_group_ids.ids),\n                ]\n            ",t,t,f,f,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
56,226,1,1,discuss.channel.member: admin can manipulate all entries,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
57,229,1,1,Discuss.gif.favorite: User access,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
58,229,1,1,Discuss.gif.favorite: admin full access,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
59,181,1,1,mail.notifications: group_user: write its own entries,"[('res_partner_id', '=', user.partner_id.id)]",t,f,t,f,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
60,181,1,1,mail.notifications: group_portal: own entries,"['|', ('res_partner_id', '=', user.partner_id.id), ('author_id', '=', user.partner_id.id)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
61,193,1,1,mail.message.subtype: portal/public: read public subtypes,"[('internal', '=', False)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
62,183,1,1,mail.activity: user: write/unlink only (created or assigned),"['|', ('user_id', '=', user.id), ('create_uid', '=', user.id)]",t,f,t,f,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
63,184,1,1,Administrators can access all activity plans.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
64,185,1,1,Administrators can access all activity plan templates.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
65,238,1,1,Mail Compose Message Rule,"[('create_uid', '=', user.id)]",t,t,t,f,f,t,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
66,202,1,1,Employees can only modify templates they have created or been assigned,"['|', ('create_uid', '=', user.id), ('user_id', '=', user.id)]",t,f,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
67,202,1,1,Mail Template Editors - Edit All Templates,"[(1, '=', 1)]",t,f,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
68,206,1,1,res.users.settings.volumes: access their own entries,"[('user_setting_id.user_id', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
69,206,1,1,Administrators can access all User Settings volumes.,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
278,466,1,1,Expense Team Approver Account Move,"[('expense_ids', '!=', False)]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
279,486,1,1,Expense Team Approver Account Move Line,"[('expense_id', '!=', False)]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
280,820,1,1,Employee Expense Split,"[\n                ('expense_id.state', '=', 'draft'),\n                '|', ('expense_id.employee_id.user_id', '=', user.id), ('expense_id.manager_id', '=', user.id),\n            ]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
281,820,1,1,Approver Expense Split,"[\n                ('expense_id.state', 'in', ['draft', 'submitted']),\n                ('expense_id.manager_id', 'in', [user.id, False])\n            ]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
282,820,1,1,All approver Expense Split,"[\n                ('expense_id.state', 'in', ['draft', 'submitted']),\n                '|', ('expense_id.employee_id.user_id', '!=', user.id), ('expense_id.manager_id', 'in', [user.id, False])\n            ]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
283,820,1,1,Manager Expense Split,"[('expense_id.state', 'in', ['draft', 'submitted'])]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
284,820,1,1,Accountant Expense Split,"[('expense_id.state', 'in', ('draft', 'submitted', 'approved'))]",t,t,t,t,t,f,2026-02-02 12:51:15.626366,2026-02-02 12:51:15.626366
363,934,1,1,Project: employees: following required for follower-only projects,"['|',\n                                        ('privacy_visibility', 'in', ['employees', 'portal']),\n                                        ('message_partner_ids', 'in', [user.partner_id.id])\n                                    ]",t,t,t,t,t,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
364,931,1,1,Project/Task: multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
365,931,1,1,Project/Task: employees: follow required for follower-only projects,"[\n            '|',\n                '&',\n                    ('project_id', '!=', False),\n                    '|',\n                        ('project_id.privacy_visibility', 'in', ['employees', 'portal']),\n                        ('project_id.message_partner_ids', 'in', [user.partner_id.id]),\n                '|',\n                    ('message_partner_ids', 'in', [user.partner_id.id]),\n                    # to subscribe check access to the record, follower is not enough at creation\n                    ('user_ids', 'in', user.id)\n        ]",t,t,f,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
536,1171,1,1,Documents Operation Rule,"[('create_uid', '=', user.id)]",t,t,t,f,f,t,2026-02-09 14:37:37.06107,2026-03-13 18:56:10.861417
362,934,1,1,Project: project manager: see all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-04 07:31:27.821472,2026-03-14 07:13:47.096081
71,204,1,1,Canned response: User read: own or in groups,"['|', ('create_uid', '=', user.id), ('group_ids', 'in', user.all_group_ids.ids)]",t,t,f,f,f,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
72,204,1,1,Canned response: User write/unlink: own only,"[('create_uid', '=', user.id)]",t,f,t,f,t,f,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
73,200,1,1,\N,"[('create_uid', '=', user.id)]",t,f,t,t,f,t,2026-02-02 12:45:16.389543,2026-02-02 12:45:16.389543
74,386,1,1,Analytic multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:25.688491,2026-02-02 12:45:25.688491
75,388,1,1,Analytic line multi company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:25.688491,2026-02-02 12:45:25.688491
76,385,1,1,Analytic applicability multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:25.688491,2026-02-02 12:45:25.688491
77,390,1,1,Analytic distribution model multi company rule,"['|',('company_id','=',False),('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:25.688491,2026-02-02 12:45:25.688491
78,406,1,1,Product multi-company," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-02-02 12:45:30.973153,2026-02-02 12:45:30.973153
79,415,1,1,Product multi-company," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",t,t,t,t,t,t,2026-02-02 12:45:30.973153,2026-02-02 12:45:30.973153
82,418,1,1,product supplierinfo company rule,"['|', ('company_id', '=', False), ('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:30.973153,2026-02-02 12:45:30.973153
83,413,1,1,Product combo multi-company rule,"\n            ['|', ('company_id', '=', False), ('company_id', 'parent_of', company_ids)]\n        ",t,t,t,t,t,t,2026-02-02 12:45:30.973153,2026-02-02 12:45:30.973153
84,433,1,1,All Salesteam,"[(1,'=',1)]",t,t,t,t,t,f,2026-02-02 12:45:34.543217,2026-02-02 12:45:34.543217
85,433,1,1,Sales Team multi-company,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:45:34.543217,2026-02-02 12:45:34.543217
86,442,1,1,\n            Product fetch image wizard: access only your own wizard\n        ,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:45:37.133049,2026-02-02 12:45:37.133049
87,446,1,1,SMS Template: system group granted all,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:37.567054,2026-02-02 12:45:37.567054
88,458,1,1,Access providers in own companies only,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:42.038248,2026-02-02 12:45:42.038248
89,460,1,1,Access transactions in own companies only,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:42.038248,2026-02-02 12:45:42.038248
90,459,1,1,Users can access only their own tokens,"[('partner_id', '=', user.partner_id.id)]",t,t,t,t,t,f,2026-02-02 12:45:42.038248,2026-02-02 12:45:42.038248
91,459,1,1,Access tokens in own companies only,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:42.038248,2026-02-02 12:45:42.038248
92,461,1,1,Payment Capture Wizard,"[('create_uid', '=', user.id)]",t,t,t,t,t,t,2026-02-02 12:45:42.038248,2026-02-02 12:45:42.038248
95,466,1,1,Account Entry,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
96,486,1,1,Entry lines,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
97,475,1,1,Multi-ledger multi-company,"['|', ('company_id', '=', False), ('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
98,476,1,1,Journal multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
99,471,1,1,Account multi-company,"[('company_ids', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
100,472,1,1,Account Group multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
101,479,1,1,Tax group multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
102,480,1,1,Tax multi-company,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
103,481,1,1,Tax Repartition multi-company,"['|',('company_id','=',False), ('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
104,517,1,1,Invoice Analysis multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
105,467,1,1,Account fiscal Mapping company rule,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
106,493,1,1,Account bank statement company rule,"[('company_id', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
107,494,1,1,Account bank statement line company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
108,483,1,1,Account reconcile model template company rule,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
94,388,1,1,account.analytic.line.readonly.user,"[('project_id', '=', False)]",t,t,f,f,f,f,2026-02-02 12:45:47.890983,2026-02-09 14:31:51.745531
93,388,1,1,account.analytic.line.billing.user,"[('project_id', '=', False)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-09 14:31:51.745531
80,416,1,1,product pricelist company rule," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",f,t,t,t,t,t,2026-02-02 12:45:30.973153,2026-02-13 04:27:01.686903
81,417,1,1,product pricelist item company rule," ['|', ('company_id', 'parent_of', company_ids), ('company_id', '=', False)]",f,t,t,t,t,t,2026-02-02 12:45:30.973153,2026-02-13 04:27:01.686903
109,482,1,1,Account reconcile model_line template company rule,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
110,490,1,1,Account payment company rule,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
111,484,1,1,Account payment term company rule,"['|', ('company_id', '=', False), ('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
112,466,1,1,All Journal Entries,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
113,486,1,1,All Journal Items,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
114,466,1,1,Portal Personal Account Invoices,"[('state', 'not in', ('cancel', 'draft')), ('move_type', 'in', ('out_invoice', 'out_refund', 'in_invoice', 'in_refund')), ('partner_id','child_of',[user.commercial_partner_id.id])]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
115,486,1,1,Portal Invoice Lines,"[('parent_state', 'not in', ('cancel', 'draft')), ('move_id.move_type', 'in', ('out_invoice', 'out_refund', 'in_invoice', 'in_refund')), ('move_id.partner_id','child_of',[user.commercial_partner_id.id])]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
116,466,1,1,Readonly Move,"[(1, '=', 1)]",t,t,f,f,f,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
117,486,1,1,Readonly Move Line,"[(1, '=', 1)]",t,t,f,f,f,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
118,466,1,1,Readonly Move,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
119,486,1,1,Readonly Move Line,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
120,511,1,1,Readonly Invoice Send and Print (single),"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
121,512,1,1,Readonly Invoice Send and Print (batch),"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
122,502,1,1,Report External Value multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
123,93,1,1,Billing: Allow accessing employee bank accounts,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:47.890983,2026-02-02 12:45:47.890983
124,522,1,1,Spreadsheet dashboard: groups,"[('group_ids', 'in', user.all_group_ids.ids)]",t,t,t,t,t,f,2026-02-02 12:45:58.901514,2026-02-02 12:45:58.901514
125,522,1,1,Dashboard multi-company,"[('company_ids', 'in', company_ids + [False])]",t,t,t,t,t,t,2026-02-02 12:45:58.901514,2026-02-02 12:45:58.901514
126,522,1,1,Spreadsheet dashboard: manager,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:45:58.901514,2026-02-02 12:45:58.901514
127,523,1,1,spreadsheet.dashboard.share: create uid,"[('create_uid', '=', user.id)]",t,t,t,t,t,f,2026-02-02 12:45:58.901514,2026-02-02 12:45:58.901514
128,459,1,1,Access every token,"[(1, '=', 1)]",t,t,t,t,t,f,2026-02-02 12:46:04.560968,2026-02-02 12:46:04.560968
130,546,1,1,Account online link company rule,"[('company_id', 'parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-02-02 12:46:07.904296
131,545,1,1,Online account company rule,"[('account_online_link_id.company_id','parent_of', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:07.904296,2026-02-02 12:46:07.904296
135,594,1,1,Sales Order multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
136,595,1,1,Sales Order Line multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
137,596,1,1,Sales Order Analysis multi-company,"[('company_id', 'in', company_ids)]",t,t,t,t,t,t,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
138,594,1,1,Portal Personal Quotations/Sales Orders,"[('partner_id','child_of',[user.commercial_partner_id.id])]",t,t,t,f,t,f,2026-02-02 12:46:16.192353,2026-02-02 12:46:16.192353
