id,model_id,group_id,create_uid,write_uid,name,active,perm_read,perm_write,perm_create,perm_unlink,create_date,write_date
1230,931,10,1,1,task_portal,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1231,934,1,1,1,project.project on partners,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1232,934,10,1,1,project_portal,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1233,154,90,1,1,project.resource_calendar user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1234,155,90,1,1,project.resource_calendar_attendance user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1235,156,90,1,1,resource.calendar.leaves user,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1236,937,1,1,1,project.project_tags_all,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1237,937,91,1,1,project.project_tags_manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1238,937,10,1,1,project_tags_portal,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1239,182,91,1,1,mail.activity.type.project.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1240,386,90,1,1,account.analytic.account,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1241,386,91,1,1,account.analytic.account,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1242,388,91,1,1,account.analytic.line project,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1243,944,91,1,1,project.task.type.delete.wizard,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1244,942,91,1,1,project.project.stage.delete.wizard,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1245,929,90,1,1,project.task.recurrence,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1246,941,91,1,1,access_project_task_burndown_chart_report,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1247,941,90,1,1,access_project_task_burndown_chart_report_user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1248,933,1,1,1,project.update.user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1249,933,10,1,1,project.update.portal,t,f,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1250,933,90,1,1,project.update.project.user,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1251,933,91,1,1,project.update.project.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1252,932,1,1,1,project.milestone.user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1253,932,10,1,1,project.milestone.portal,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1254,932,90,1,1,project.milestone.project.user,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1255,932,91,1,1,project.milestone.project.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1256,938,91,1,1,project.collaborator.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1257,938,90,1,1,project.collaborator.user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1258,938,10,1,1,project.collaborator.portal,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1259,945,91,1,1,project.share.wizard.manager,t,t,t,t,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1260,943,91,1,1,project.task.share.wizard.manager,t,t,t,t,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1261,943,9,1,1,project.task.share.wizard.user,t,t,t,t,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1262,946,91,1,1,project.share.collaborator.wizard.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1263,930,1,1,1,project.personal.stage.user,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1264,184,91,1,1,mail.activity.plan.project.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1265,185,91,1,1,mail.activity.plan.template.project.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1266,947,90,1,1,project.template.create.wizard.user,t,t,t,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1267,947,91,1,1,project.template.create.wizard.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1268,948,90,1,1,project.template.role.to.users.map.user,t,t,t,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1269,948,91,1,1,project.template.role.to.users.map.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1270,935,90,1,1,project.role.user,t,t,f,f,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1271,935,91,1,1,project.role.manager,t,t,t,t,t,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1272,931,10,1,1,project_sharing_task_portal,f,f,t,t,f,2026-02-04 07:31:27.821472,2026-02-04 07:31:27.821472
1273,446,91,1,1,access.sms.template.project.manager,t,t,t,t,t,2026-02-04 07:31:35.52135,2026-02-04 07:31:35.52135
1274,936,1,1,1,project.task.type.user,t,t,t,t,t,2026-02-04 07:31:36.299099,2026-02-04 07:31:36.299099
1275,931,1,1,1,project.task on partners,t,t,t,t,t,2026-02-04 07:31:36.299099,2026-02-04 07:31:36.299099
1276,937,1,1,1,project.project_tags_user,t,t,t,t,t,2026-02-04 07:31:36.299099,2026-02-04 07:31:36.299099
1277,949,1,1,1,mail.activity.todo.create,t,t,t,t,f,2026-02-04 07:31:36.299099,2026-02-04 07:31:36.299099
1278,595,91,1,1,sale.order.line.project.manager,t,t,f,f,f,2026-02-04 07:31:39.847668,2026-02-04 07:31:39.847668
1279,594,91,1,1,sale.order.project.manager,t,t,f,f,f,2026-02-04 07:31:39.847668,2026-02-04 07:31:39.847668
1280,594,90,1,1,sale.order.project.user,t,t,f,f,f,2026-02-04 07:31:39.847668,2026-02-04 07:31:39.847668
1281,595,90,1,1,sale.order.line.project.user,t,t,f,f,f,2026-02-04 07:31:39.847668,2026-02-04 07:31:39.847668
1343,832,96,1,1,gamification.karma.rank.access.website.restricted_editor,t,t,t,t,t,2026-02-09 14:29:23.576792,2026-02-09 14:29:23.576792
1344,1016,11,1,1,slide.slide.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1345,1016,10,1,1,slide.slide.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1346,1016,1,1,1,slide.slide.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1347,1016,100,1,1,slide.slide.officer,t,t,t,t,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1348,1016,101,1,1,slide.slide.manager,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1349,1015,\N,1,1,slide.slide.partner.all,t,f,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1350,1015,100,1,1,slide.slide.partner.system,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1351,1017,11,1,1,slide.question.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1352,1017,10,1,1,slide.question.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1353,1017,1,1,1,slide.question.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1354,1017,100,1,1,slide.question.officer,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1355,1018,\N,1,1,slide.answer.all,t,f,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1356,1018,100,1,1,slide.answer.officer,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1357,1025,11,1,1,slide.tag.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1358,1025,10,1,1,slide.tag.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1359,1025,1,1,1,slide.tag.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1360,1025,100,1,1,slide.tag.officer,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1361,1023,11,1,1,slide.channel.tag.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1362,1023,10,1,1,slide.channel.tag.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1363,1023,1,1,1,slide.channel.tag.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1364,1023,100,1,1,slide.channel.tag.user,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1365,1022,11,1,1,slide.channel.tag.group.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1366,1022,10,1,1,slide.channel.tag.group.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1367,1022,1,1,1,slide.channel.tag.group.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1368,1022,100,1,1,slide.channel.tag.group.user,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1369,1021,11,1,1,slide.channel.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1370,1021,10,1,1,slide.channel.all,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1379,1024,\N,1,1,slide.slide.resource.all,t,f,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1380,1024,11,1,1,slide.slide.resource.public,t,f,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1381,1024,10,1,1,slide.slide.resource.portal,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1382,1024,1,1,1,slide.slide.resource.internal,t,t,f,f,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1383,1024,100,1,1,slide.slide.resource.publisher,t,t,t,t,t,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1384,1026,1,1,1,access.slide.channel.invite,t,t,t,t,f,2026-02-09 14:29:24.308771,2026-02-09 14:29:24.308771
1385,838,100,1,1,access.survey.slides.officer,t,t,f,f,f,2026-02-09 14:29:28.765141,2026-02-09 14:29:28.765141
1386,836,100,1,1,access.survey.question.slides.officer,t,t,f,f,f,2026-02-09 14:29:28.765141,2026-02-09 14:29:28.765141
1387,837,100,1,1,survey.question.answer.slides.officer,t,t,f,f,f,2026-02-09 14:29:28.765141,2026-02-09 14:29:28.765141
1388,839,100,1,1,access.survey.user.input.slides.officer,t,t,f,f,f,2026-02-09 14:29:28.765141,2026-02-09 14:29:28.765141
1389,840,100,1,1,access.survey.user.input.line.slides.officer,t,t,f,f,f,2026-02-09 14:29:28.765141,2026-02-09 14:29:28.765141
1390,1034,102,1,1,im_livechat.channel.user,t,t,f,f,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1391,1034,103,1,1,im_livechat.channel.manager,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1392,1040,103,1,1,im_livechat.report.channel,t,t,f,f,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1393,1035,102,1,1,im_livechat.channel.rule,t,t,t,t,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1394,1035,103,1,1,im_livechat.channel.rule,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1395,1036,1,1,1,im_livechat.expertise.internal.user,t,t,f,f,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1396,1036,103,1,1,im_livechat.expertise.manager,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1397,1039,102,1,1,im_livechat.conversation.tag.livechat.user,t,t,t,t,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1398,1039,103,1,1,im_livechat.conversation.tag.livechat.manager,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1399,1028,103,1,1,chatbot.script.user,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1400,1030,103,1,1,chatbot.script.step.user,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1401,1029,\N,1,1,chatbot.script.answer,t,f,f,f,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1402,1029,103,1,1,chatbot.script.answer.user,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1403,1027,103,1,1,chatbot.script.user,t,t,t,t,t,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1404,1038,102,1,1,im_livechat.channel.member.history,t,t,f,f,f,2026-02-09 14:29:58.347111,2026-02-09 14:29:58.347111
1405,1009,102,1,1,website.visitor.livechat.users,t,t,f,f,f,2026-02-09 14:30:08.47271,2026-02-09 14:30:08.47271
1406,1008,102,1,1,website.track.livechat.users,t,t,f,f,f,2026-02-09 14:30:08.47271,2026-02-09 14:30:08.47271
893,745,65,1,1,hr.job user,t,t,f,f,f,2026-02-02 12:50:21.558669,2026-02-09 14:30:54.634164
1407,745,104,1,1,hr.job.interviewer,t,t,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1408,745,105,1,1,hr.job user,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1409,1041,104,1,1,hr.applicant.interviewer,t,t,t,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1410,1041,105,1,1,hr.applicant.user,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1411,1048,104,1,1,hr.talent.pool.interviewer,t,t,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1412,1048,105,1,1,hr.talent.pool.user,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1413,1046,104,1,1,hr.recruitment.stage.interviewer,t,t,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1414,1046,105,1,1,hr.recruitment.stage.user,t,t,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1415,1046,106,1,1,hr.recruitment.stage.manager,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1416,1044,105,1,1,hr.recruitment.degree,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1417,1043,104,1,1,hr.applicant.refuse.reason.interviewer,t,t,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1418,1043,105,1,1,hr.applicant.refuse.reason,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1419,90,105,1,1,res.partner.user,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1420,628,105,1,1,calendar.event.hruser,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1421,1045,105,1,1,hr.recruitment.source,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1422,1045,1,1,1,hr.recruitment.source,t,t,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1423,1042,1,1,1,hr.applicant_category,t,t,t,t,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1424,1042,105,1,1,hr.applicant_category,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1425,632,105,1,1,calendar.event.type.officer,t,t,t,t,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1426,1051,105,1,1,access.applicant.get.refuse.reason,t,t,t,t,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1427,1051,104,1,1,access.applicant.get.refuse.reason.interviewer,t,t,t,t,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1428,1052,105,1,1,access.applicant.send.mail,t,t,t,t,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1429,1052,104,1,1,access.applicant.send.mail.interviewer,t,t,t,t,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1430,184,106,1,1,mail.activity.plan.hr.recruitment.manager,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1431,185,106,1,1,mail.activity.plan.template.hr.recruitment.manager,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1432,1050,106,1,1,access.hr.job.platform,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1433,1054,104,1,1,access.talent.pool.add.applicants.interviewer,t,f,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1434,1054,105,1,1,access.talent.pool.add.applicants,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1435,1053,104,1,1,access.job.add.applicants.interviewer,t,f,f,f,f,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1436,1053,105,1,1,access.job.add.applicants,t,t,t,t,t,2026-02-09 14:30:54.634164,2026-02-09 14:30:54.634164
1437,1056,105,1,1,hr.recruitment.report,t,t,f,f,f,2026-02-09 14:31:04.626636,2026-02-09 14:31:04.626636
1438,1057,105,1,1,hr.recruitment.stage.report,t,t,t,t,t,2026-02-09 14:31:04.626636,2026-02-09 14:31:04.626636
1439,842,105,1,1,sign_request group_applicant,t,t,f,f,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1440,843,105,1,1,sign_request_item group_applicant,t,t,f,f,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1441,846,105,1,1,sign_template_tag group_applicant,t,t,f,f,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1442,845,105,1,1,sign_template group_applicant,t,t,f,f,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1443,849,105,1,1,sign_item group_applicant,t,t,f,f,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1444,1058,104,1,1,access.hr.recruitment.sign.document.wizard,t,t,t,t,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1445,1058,105,1,1,access.hr.recruitment.sign.document.wizard,t,t,t,t,f,2026-02-09 14:31:05.204976,2026-02-09 14:31:05.204976
1446,1059,104,1,1,access_hr_applicant_skill_interviewer,t,t,t,t,t,2026-02-09 14:31:05.899895,2026-02-09 14:31:05.899895
1447,766,105,1,1,hr.job.skill.recruitment.user,t,t,t,t,t,2026-02-09 14:31:05.899895,2026-02-09 14:31:05.899895
1448,745,11,1,1,hr.job.public,t,t,f,f,f,2026-02-09 14:31:06.917109,2026-02-09 14:31:06.917109
1449,745,10,1,1,hr.job.public,t,t,f,f,f,2026-02-09 14:31:06.917109,2026-02-09 14:31:06.917109
1450,745,1,1,1,hr.job.public,t,t,f,f,f,2026-02-09 14:31:06.917109,2026-02-09 14:31:06.917109
1451,752,11,1,1,hr.department.public,t,t,f,f,f,2026-02-09 14:31:06.917109,2026-02-09 14:31:06.917109
1452,1060,1,1,1,timer.timer.user,t,t,t,t,t,2026-02-09 14:31:41.170272,2026-02-09 14:31:41.170272
1453,388,108,1,1,analytic.account.analytic.line.timesheet.user,t,t,t,t,t,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1454,386,108,1,1,analytic.account.analytic.timesheet.user,t,t,t,f,f,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1455,149,108,1,1,uom.uom.timesheet.user,t,t,f,f,f,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1456,934,108,1,1,project.project.timesheet.user,t,t,f,f,f,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1457,1064,1,1,1,timesheets.analysis.report,t,t,f,f,f,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1458,1065,65,1,1,hr.employee.delete.wizard,t,t,t,t,f,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1459,1063,108,1,1,account.analytic.line.calendar.employee.timesheet.user,t,t,t,t,t,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1460,388,10,1,1,analytic.account.analytic.line.timesheet.portal.user,f,t,f,f,f,2026-02-09 14:31:45.920621,2026-02-09 14:31:45.920621
1463,1069,1,1,1,access_project_sale_line_employee_map,t,t,f,f,f,2026-02-09 14:31:51.745531,2026-02-09 14:31:51.745531
1464,1069,91,1,1,access_project_sale_line_employee_map_project_manager,t,t,t,t,t,2026-02-09 14:31:51.745531,2026-02-09 14:31:51.745531
1472,1080,113,1,1,helpdesk.tag,t,t,t,t,t,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1473,1080,1,1,1,helpdesk.tag,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1474,1079,1,1,1,helpdesk.sla,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1475,1077,1,1,1,helpdesk.sla.status,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1476,1079,114,1,1,helpdesk.sla.manager,t,t,t,t,t,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1477,1076,1,1,1,helpdesk.stage,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1478,1076,114,1,1,helpdesk.stage.manager,t,t,t,t,t,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1479,1076,10,1,1,helpdesk.stage.portal,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1480,1078,10,1,1,helpdesk.ticket.portal,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1481,1078,113,1,1,helpdesk.ticket,t,t,t,t,t,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1482,1078,1,1,1,helpdesk.ticket_on_internal_user,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1483,1075,11,1,1,helpdesk.team,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1484,1075,10,1,1,helpdesk.team,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1485,1075,1,1,1,helpdesk.team,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1486,1075,114,1,1,helpdesk.team.manager,t,t,t,t,t,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1487,1082,114,1,1,access_helpdesk_sla_report_analysis_manager,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1488,1082,113,1,1,access_helpdesk_sla_report_analysis_user,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1489,182,114,1,1,mail.activity.type.helpdesk.manager,t,t,t,t,t,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1490,1083,114,1,1,helpdesk.ticket.report.analysis.manager,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1491,1083,113,1,1,helpdesk.ticket.report.analysis.user,t,t,f,f,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1492,1084,114,1,1,helpdesk.stage.delete.wizard,t,t,t,t,f,2026-02-09 14:32:53.524726,2026-02-09 14:32:53.524726
1495,1085,22,1,1,access.crm.lead.convert2ticket,t,t,t,t,f,2026-02-09 14:33:01.796019,2026-02-09 14:33:01.796019
1496,1086,113,1,1,access.helpdesk.ticket.to.lead,t,t,t,t,f,2026-02-09 14:33:01.796019,2026-02-09 14:33:01.796019
1497,446,114,1,1,access.sms.template.helpdesk.manager,t,t,t,t,t,2026-02-09 14:33:02.308359,2026-02-09 14:33:02.308359
1500,1089,1,1,1,access_base_geo_provider,t,t,f,f,f,2026-02-09 14:33:30.46402,2026-02-09 14:33:30.46402
1510,1098,91,1,1,x_project_task_worksheet_template_1_manager_access,t,t,t,t,t,2026-02-09 14:33:41.0678,2026-02-09 14:33:41.0678
1511,1098,90,1,1,x_project_task_worksheet_template_1_user_access,t,t,t,t,t,2026-02-09 14:33:41.0678,2026-02-09 14:33:41.0678
1518,1109,\N,1,1,appointment.type.all,t,f,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1519,1109,1,1,1,appointment.type.user,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1520,1109,123,1,1,appointment.type.apt.user,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1521,1109,124,1,1,appointment.type.manager,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1522,1108,1,1,1,appointment.slot.user,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1523,1108,123,1,1,appointment.slot.apt.user,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1524,1108,124,1,1,appointment.slot.manager,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1525,1106,1,1,1,appointment.question.all,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1526,1106,124,1,1,appointment.question.manager,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1527,1102,1,1,1,appointment.answer.all,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1528,1102,124,1,1,appointment.answer.manager,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1529,1103,1,1,1,appointment.answer.input.user,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1530,1103,124,1,1,appointment.answer.input.manager,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1531,629,11,1,1,calendar.alarm.all,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1532,629,10,1,1,calendar.alarm.all,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1533,629,1,1,1,calendar.alarm.all,t,t,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1534,1105,1,1,1,appointment.invite.user,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1535,1105,123,1,1,appointment.invite.apt.user,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1536,1105,124,1,1,appointment.invite.manager,t,t,t,t,t,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
1501,1091,1,1,1,worksheet.template,t,f,f,f,f,2026-02-09 14:33:36.588522,2026-03-13 18:56:53.915622
1537,1110,\N,1,1,appointment.manage.leaves.all,t,f,f,f,f,2026-02-09 14:34:20.865399,2026-02-09 14:34:20.865399
