source_table,constraint,source_column,target_table,target_column
import_inventory_adjustment,import_inventory_adjustment_product_new_fkey,product_new,product_product,id
import_inventory_adjustment,import_inventory_adjustment_write_uid_fkey,write_uid,res_users,id
import_inventory,import_inventory_create_uid_fkey,create_uid,res_users,id
import_inventory,import_inventory_write_uid_fkey,write_uid,res_users,id
import_invoice,import_invoice_create_uid_fkey,create_uid,res_users,id
import_invoice_line,import_invoice_line_create_uid_fkey,create_uid,res_users,id
import_invoice_line,import_invoice_line_write_uid_fkey,write_uid,res_users,id
import_invoice,import_invoice_write_uid_fkey,write_uid,res_users,id
import_journal_entry,import_journal_entry_create_uid_fkey,create_uid,res_users,id
import_journal_entry,import_journal_entry_write_uid_fkey,write_uid,res_users,id
import_journal_journal,import_journal_journal_create_uid_fkey,create_uid,res_users,id
import_journal_journal,import_journal_journal_write_uid_fkey,write_uid,res_users,id
import_product,import_product_create_uid_fkey,create_uid,res_users,id
import_product_pricelist,import_product_pricelist_create_uid_fkey,create_uid,res_users,id
import_product_pricelist,import_product_pricelist_write_uid_fkey,write_uid,res_users,id
import_product,import_product_write_uid_fkey,write_uid,res_users,id
import_purchase_order,import_purchase_order_create_uid_fkey,create_uid,res_users,id
import_purchase_order_line,import_purchase_order_line_create_uid_fkey,create_uid,res_users,id
import_purchase_order_line,import_purchase_order_line_write_uid_fkey,write_uid,res_users,id
import_purchase_order,import_purchase_order_write_uid_fkey,write_uid,res_users,id
import_sale_order,import_sale_order_create_uid_fkey,create_uid,res_users,id
import_sale_order_line,import_sale_order_line_create_uid_fkey,create_uid,res_users,id
import_sale_order_line,import_sale_order_line_write_uid_fkey,write_uid,res_users,id
import_sale_order,import_sale_order_write_uid_fkey,write_uid,res_users,id
import_sale_pricelist,import_sale_pricelist_base_pricelist_id_fkey,base_pricelist_id,product_pricelist,id
import_sale_pricelist,import_sale_pricelist_create_uid_fkey,create_uid,res_users,id
import_sale_pricelist,import_sale_pricelist_write_uid_fkey,write_uid,res_users,id
import_vendor_pricelist,import_vendor_pricelist_create_uid_fkey,create_uid,res_users,id
import_vendor_pricelist,import_vendor_pricelist_write_uid_fkey,write_uid,res_users,id
iot_box,iot_box_company_id_fkey,company_id,res_company,id
iot_box,iot_box_create_uid_fkey,create_uid,res_users,id
iot_box,iot_box_write_uid_fkey,write_uid,res_users,id
iot_device,iot_device_create_uid_fkey,create_uid,res_users,id
iot_device,iot_device_iot_id_fkey,iot_id,iot_box,id
iot_device_ir_act_report_xml_rel,iot_device_ir_act_report_xml_rel_iot_device_id_fkey,iot_device_id,iot_device,id
iot_device_ir_act_report_xml_rel,iot_device_ir_act_report_xml_rel_ir_act_report_xml_id_fkey,ir_act_report_xml_id,ir_act_report_xml,id
iot_device,iot_device_keyboard_layout_fkey,keyboard_layout,iot_keyboard_layout,id
iot_device_select_printers_wizard_rel,iot_device_select_printers_wizar_select_printers_wizard_id_fkey,select_printers_wizard_id,select_printers_wizard,id
iot_device_select_printers_wizard_rel,iot_device_select_printers_wizard_rel_iot_device_id_fkey,iot_device_id,iot_device,id
iot_device_stock_picking_type_rel,iot_device_stock_picking_type_rel_iot_device_id_fkey,iot_device_id,iot_device,id
iot_device_stock_picking_type_rel,iot_device_stock_picking_type_rel_stock_picking_type_id_fkey,stock_picking_type_id,stock_picking_type,id
iot_device,iot_device_write_uid_fkey,write_uid,res_users,id
iot_discovered_box,iot_discovered_box_add_iot_box_wizard_id_fkey,add_iot_box_wizard_id,add_iot_box,id
iot_discovered_box,iot_discovered_box_create_uid_fkey,create_uid,res_users,id
iot_discovered_box,iot_discovered_box_write_uid_fkey,write_uid,res_users,id
iot_keyboard_layout,iot_keyboard_layout_create_uid_fkey,create_uid,res_users,id
iot_keyboard_layout,iot_keyboard_layout_write_uid_fkey,write_uid,res_users,id
iot_trigger,iot_trigger_create_uid_fkey,create_uid,res_users,id
iot_trigger,iot_trigger_device_id_fkey,device_id,iot_device,id
iot_trigger,iot_trigger_workcenter_id_fkey,workcenter_id,mrp_workcenter,id
iot_trigger,iot_trigger_write_uid_fkey,write_uid,res_users,id
ir_act_client,ir_act_client_binding_model_id_fkey,binding_model_id,ir_model,id
ir_act_client,ir_act_client_create_uid_fkey,create_uid,res_users,id
ir_act_client,ir_act_client_write_uid_fkey,write_uid,res_users,id
ir_act_report_xml,ir_act_report_xml_binding_model_id_fkey,binding_model_id,ir_model,id
ir_act_report_xml,ir_act_report_xml_create_uid_fkey,create_uid,res_users,id
ir_act_report_xml,ir_act_report_xml_paperformat_id_fkey,paperformat_id,report_paperformat,id
ir_act_report_xml,ir_act_report_xml_write_uid_fkey,write_uid,res_users,id
ir_act_server,ir_act_server_activity_type_id_fkey,activity_type_id,mail_activity_type,id
ir_act_server,ir_act_server_activity_user_id_fkey,activity_user_id,res_users,id
ir_act_server,ir_act_server_ai_autosort_folder_id_fkey,ai_autosort_folder_id,documents_document,id
ir_act_server,ir_act_server_base_automation_id_fkey,base_automation_id,base_automation,id
ir_act_server,ir_act_server_binding_model_id_fkey,binding_model_id,ir_model,id
ir_act_server,ir_act_server_create_uid_fkey,create_uid,res_users,id
ir_act_server,ir_act_server_crud_model_id_fkey,crud_model_id,ir_model,id
ir_act_server,ir_act_server_documents_account_journal_id_fkey,documents_account_journal_id,account_journal,id
ir_act_server_group_rel,ir_act_server_group_rel_act_id_fkey,act_id,ir_act_server,id
ir_act_server_group_rel,ir_act_server_group_rel_gid_fkey,gid,res_groups,id
ir_act_server,ir_act_server_link_field_id_fkey,link_field_id,ir_model_fields,id
ir_act_server,ir_act_server_model_id_fkey,model_id,ir_model,id
ir_act_server,ir_act_server_parent_id_fkey,parent_id,ir_act_server,id
ir_act_server_res_partner_rel,ir_act_server_res_partner_rel_ir_act_server_id_fkey,ir_act_server_id,ir_act_server,id
ir_act_server_res_partner_rel,ir_act_server_res_partner_rel_res_partner_id_fkey,res_partner_id,res_partner,id
ir_act_server,ir_act_server_selection_value_fkey,selection_value,ir_model_fields_selection,id
ir_act_server,ir_act_server_sequence_id_fkey,sequence_id,ir_sequence,id
ir_act_server,ir_act_server_sms_template_id_fkey,sms_template_id,sms_template,id
ir_act_server,ir_act_server_template_id_fkey,template_id,mail_template,id
ir_act_server,ir_act_server_update_field_id_fkey,update_field_id,ir_model_fields,id
ir_act_server,ir_act_server_update_related_model_id_fkey,update_related_model_id,ir_model,id
ir_act_server_webhook_field_rel,ir_act_server_webhook_field_rel_field_id_fkey,field_id,ir_model_fields,id
ir_act_server_webhook_field_rel,ir_act_server_webhook_field_rel_server_id_fkey,server_id,ir_act_server,id
ir_act_server,ir_act_server_write_uid_fkey,write_uid,res_users,id
ir_act_url,ir_act_url_binding_model_id_fkey,binding_model_id,ir_model,id
ir_act_url,ir_act_url_create_uid_fkey,create_uid,res_users,id
ir_act_url,ir_act_url_write_uid_fkey,write_uid,res_users,id
ir_act_window,ir_act_window_binding_model_id_fkey,binding_model_id,ir_model,id
ir_act_window,ir_act_window_create_uid_fkey,create_uid,res_users,id
ir_act_window_group_rel,ir_act_window_group_rel_act_id_fkey,act_id,ir_act_window,id
ir_act_window_group_rel,ir_act_window_group_rel_gid_fkey,gid,res_groups,id
ir_act_window,ir_act_window_search_view_id_fkey,search_view_id,ir_ui_view,id
ir_act_window_view,ir_act_window_view_act_window_id_fkey,act_window_id,ir_act_window,id
ir_act_window_view,ir_act_window_view_create_uid_fkey,create_uid,res_users,id
ir_act_window,ir_act_window_view_id_fkey,view_id,ir_ui_view,id
ir_act_window_view,ir_act_window_view_view_id_fkey,view_id,ir_ui_view,id
ir_act_window_view,ir_act_window_view_write_uid_fkey,write_uid,res_users,id
ir_act_window,ir_act_window_write_uid_fkey,write_uid,res_users,id
ir_actions,ir_actions_binding_model_id_fkey,binding_model_id,ir_model,id
ir_actions,ir_actions_create_uid_fkey,create_uid,res_users,id
ir_actions_server_history,ir_actions_server_history_action_id_fkey,action_id,ir_act_server,id
ir_actions_server_history,ir_actions_server_history_create_uid_fkey,create_uid,res_users,id
ir_actions_server_history,ir_actions_server_history_write_uid_fkey,write_uid,res_users,id
ir_actions_todo,ir_actions_todo_create_uid_fkey,create_uid,res_users,id
ir_actions_todo,ir_actions_todo_write_uid_fkey,write_uid,res_users,id
ir_actions,ir_actions_write_uid_fkey,write_uid,res_users,id
ir_asset,ir_asset_create_uid_fkey,create_uid,res_users,id
ir_asset,ir_asset_theme_template_id_fkey,theme_template_id,theme_ir_asset,id
ir_asset,ir_asset_website_id_fkey,website_id,website,id
ir_asset,ir_asset_write_uid_fkey,write_uid,res_users,id
ir_attachment,ir_attachment_company_id_fkey,company_id,res_company,id
ir_attachment,ir_attachment_create_uid_fkey,create_uid,res_users,id
ir_attachment,ir_attachment_original_id_fkey,original_id,ir_attachment,id
ir_attachment_sign_request_rel,ir_attachment_sign_request_rel_ir_attachment_id_fkey,ir_attachment_id,ir_attachment,id
ir_attachment_sign_request_rel,ir_attachment_sign_request_rel_sign_request_id_fkey,sign_request_id,sign_request,id
ir_attachment_sign_send_request_rel,ir_attachment_sign_send_request_rel_ir_attachment_id_fkey,ir_attachment_id,ir_attachment,id
ir_attachment_sign_send_request_rel,ir_attachment_sign_send_request_rel_sign_send_request_id_fkey,sign_send_request_id,sign_send_request,id
ir_attachment_slide_channel_invite_rel,ir_attachment_slide_channel_invite_rel_ir_attachment_id_fkey,ir_attachment_id,ir_attachment,id
ir_attachment_slide_channel_invite_rel,ir_attachment_slide_channel_invite_slide_channel_invite_id_fkey,slide_channel_invite_id,slide_channel_invite,id
ir_attachment,ir_attachment_theme_template_id_fkey,theme_template_id,theme_ir_attachment,id
ir_attachment,ir_attachment_website_id_fkey,website_id,website,id
ir_attachment,ir_attachment_write_uid_fkey,write_uid,res_users,id
ir_config_parameter,ir_config_parameter_create_uid_fkey,create_uid,res_users,id
ir_config_parameter,ir_config_parameter_write_uid_fkey,write_uid,res_users,id
ir_cron,ir_cron_create_uid_fkey,create_uid,res_users,id
ir_cron,ir_cron_ir_actions_server_id_fkey,ir_actions_server_id,ir_act_server,id
ir_cron_progress,ir_cron_progress_create_uid_fkey,create_uid,res_users,id
ir_cron_progress,ir_cron_progress_cron_id_fkey,cron_id,ir_cron,id
ir_cron_progress,ir_cron_progress_write_uid_fkey,write_uid,res_users,id
ir_cron_trigger,ir_cron_trigger_create_uid_fkey,create_uid,res_users,id
ir_cron_trigger,ir_cron_trigger_cron_id_fkey,cron_id,ir_cron,id
ir_cron_trigger,ir_cron_trigger_write_uid_fkey,write_uid,res_users,id
ir_cron,ir_cron_user_id_fkey,user_id,res_users,id
ir_cron,ir_cron_write_uid_fkey,write_uid,res_users,id
ir_default,ir_default_company_id_fkey,company_id,res_company,id
ir_default,ir_default_create_uid_fkey,create_uid,res_users,id
ir_default,ir_default_field_id_fkey,field_id,ir_model_fields,id
ir_default,ir_default_user_id_fkey,user_id,res_users,id
ir_default,ir_default_write_uid_fkey,write_uid,res_users,id
ir_demo,ir_demo_create_uid_fkey,create_uid,res_users,id
ir_demo_failure,ir_demo_failure_create_uid_fkey,create_uid,res_users,id
ir_demo_failure,ir_demo_failure_module_id_fkey,module_id,ir_module_module,id
ir_demo_failure_wizard,ir_demo_failure_wizard_create_uid_fkey,create_uid,res_users,id
ir_demo_failure,ir_demo_failure_wizard_id_fkey,wizard_id,ir_demo_failure_wizard,id
ir_demo_failure_wizard,ir_demo_failure_wizard_write_uid_fkey,write_uid,res_users,id
ir_demo_failure,ir_demo_failure_write_uid_fkey,write_uid,res_users,id
ir_demo,ir_demo_write_uid_fkey,write_uid,res_users,id
ir_embedded_actions,ir_embedded_actions_create_uid_fkey,create_uid,res_users,id
ir_embedded_actions,ir_embedded_actions_parent_action_id_fkey,parent_action_id,ir_act_window,id
ir_embedded_actions_res_groups_rel,ir_embedded_actions_res_groups_rel_ir_embedded_actions_id_fkey,ir_embedded_actions_id,ir_embedded_actions,id
ir_embedded_actions_res_groups_rel,ir_embedded_actions_res_groups_rel_res_groups_id_fkey,res_groups_id,res_groups,id
ir_embedded_actions,ir_embedded_actions_user_id_fkey,user_id,res_users,id
ir_embedded_actions,ir_embedded_actions_write_uid_fkey,write_uid,res_users,id
ir_exports,ir_exports_create_uid_fkey,create_uid,res_users,id
ir_exports_line,ir_exports_line_create_uid_fkey,create_uid,res_users,id
ir_exports_line,ir_exports_line_export_id_fkey,export_id,ir_exports,id
ir_exports_line,ir_exports_line_write_uid_fkey,write_uid,res_users,id
ir_exports,ir_exports_write_uid_fkey,write_uid,res_users,id
ir_filters,ir_filters_create_uid_fkey,create_uid,res_users,id
ir_filters,ir_filters_embedded_action_id_fkey,embedded_action_id,ir_embedded_actions,id
ir_filters_res_users_rel,ir_filters_res_users_rel_ir_filters_id_fkey,ir_filters_id,ir_filters,id
ir_filters_res_users_rel,ir_filters_res_users_rel_res_users_id_fkey,res_users_id,res_users,id
ir_filters,ir_filters_write_uid_fkey,write_uid,res_users,id
ir_mail_server,ir_mail_server_create_uid_fkey,create_uid,res_users,id
ir_mail_server,ir_mail_server_owner_user_id_fkey,owner_user_id,res_users,id
ir_mail_server,ir_mail_server_write_uid_fkey,write_uid,res_users,id
ir_model_access,ir_model_access_create_uid_fkey,create_uid,res_users,id
ir_model_access,ir_model_access_group_id_fkey,group_id,res_groups,id
ir_model_access,ir_model_access_model_id_fkey,model_id,ir_model,id
ir_model_access,ir_model_access_write_uid_fkey,write_uid,res_users,id
ir_model_constraint,ir_model_constraint_create_uid_fkey,create_uid,res_users,id
ir_model_constraint,ir_model_constraint_model_fkey,model,ir_model,id
ir_model_constraint,ir_model_constraint_module_fkey,module,ir_module_module,id
ir_model_constraint,ir_model_constraint_write_uid_fkey,write_uid,res_users,id
ir_model,ir_model_create_uid_fkey,create_uid,res_users,id
ir_model_data,ir_model_data_create_uid_fkey,create_uid,res_users,id
ir_model_data,ir_model_data_write_uid_fkey,write_uid,res_users,id
ir_model_fields,ir_model_fields_create_uid_fkey,create_uid,res_users,id
ir_model_fields_group_rel,ir_model_fields_group_rel_field_id_fkey,field_id,ir_model_fields,id
ir_model_fields_group_rel,ir_model_fields_group_rel_group_id_fkey,group_id,res_groups,id
ir_model_fields,ir_model_fields_model_id_fkey,model_id,ir_model,id
ir_model_fields,ir_model_fields_related_field_id_fkey,related_field_id,ir_model_fields,id
ir_model_fields,ir_model_fields_relation_field_id_fkey,relation_field_id,ir_model_fields,id
ir_model_fields_selection,ir_model_fields_selection_create_uid_fkey,create_uid,res_users,id
ir_model_fields_selection,ir_model_fields_selection_field_id_fkey,field_id,ir_model_fields,id
ir_model_fields_selection,ir_model_fields_selection_write_uid_fkey,write_uid,res_users,id
ir_model_fields_studio_export_model_rel,ir_model_fields_studio_export_model_rel_ir_model_fields_id_fkey,ir_model_fields_id,ir_model_fields,id
ir_model_fields_studio_export_model_rel,ir_model_fields_studio_export_model_studio_export_model_id_fkey,studio_export_model_id,studio_export_model,id
ir_model_fields,ir_model_fields_write_uid_fkey,write_uid,res_users,id
ir_model_inherit,ir_model_inherit_model_id_fkey,model_id,ir_model,id
ir_model_inherit,ir_model_inherit_parent_field_id_fkey,parent_field_id,ir_model_fields,id
ir_model_inherit,ir_model_inherit_parent_id_fkey,parent_id,ir_model,id
ir_model_relation,ir_model_relation_create_uid_fkey,create_uid,res_users,id
ir_model_relation,ir_model_relation_model_fkey,model,ir_model,id
ir_model_relation,ir_model_relation_module_fkey,module,ir_module_module,id
ir_model_relation,ir_model_relation_write_uid_fkey,write_uid,res_users,id
ir_model_spreadsheet_dashboard_rel,ir_model_spreadsheet_dashboard_re_spreadsheet_dashboard_id_fkey,spreadsheet_dashboard_id,spreadsheet_dashboard,id
ir_model_spreadsheet_dashboard_rel,ir_model_spreadsheet_dashboard_rel_ir_model_id_fkey,ir_model_id,ir_model,id
ir_model,ir_model_website_form_default_field_id_fkey,website_form_default_field_id,ir_model_fields,id
ir_model,ir_model_write_uid_fkey,write_uid,res_users,id
ir_module_category,ir_module_category_create_uid_fkey,create_uid,res_users,id
ir_module_category,ir_module_category_parent_id_fkey,parent_id,ir_module_category,id
ir_module_category,ir_module_category_write_uid_fkey,write_uid,res_users,id
ir_module_module,ir_module_module_category_id_fkey,category_id,ir_module_category,id
ir_module_module,ir_module_module_create_uid_fkey,create_uid,res_users,id
ir_module_module_dependency,ir_module_module_dependency_module_id_fkey,module_id,ir_module_module,id
ir_module_module_exclusion,ir_module_module_exclusion_create_uid_fkey,create_uid,res_users,id
ir_module_module_exclusion,ir_module_module_exclusion_module_id_fkey,module_id,ir_module_module,id
ir_module_module_exclusion,ir_module_module_exclusion_write_uid_fkey,write_uid,res_users,id
