id,company_id,product_id,stock_valuation_layer_id,stock_move_id,account_move_id,account_move_line_id,create_uid,write_uid,description,quantity,unit_cost,value,remaining_qty,remaining_value,create_date,write_date,price_diff_value,stock_landed_cost_id
11535,1,7942,\N,18734,\N,\N,36,36,WH/IN/01999 - เช็ควาวทองเหลือง 1 0.5 ชันวา,2.000000,242.99,485.98,2.000000,485.98,2024-03-25 02:35:39.442693,2024-03-25 02:35:39.442693,\N,\N
11537,1,13243,\N,18732,\N,\N,36,36,WH/IN/01998 - กิ๊บล็อค,2.000000,68.00,136.00,2.000000,136.00,2024-03-25 02:36:59.394519,2024-03-25 02:36:59.394519,\N,\N
18975,1,11714,\N,28746,\N,\N,25,25,WH/MO/02706/SWR - ชั่วโมงการผลิต,-3.160000,200.00,-632.00,0.000000,\N,2024-06-04 03:05:59.697958,2024-06-04 03:05:59.697958,\N,\N
13154,1,8903,\N,20560,73862,\N,39,39,WH/MO/01983/SWR - กระสอบพีพีขาว 100% เคลือบกราเวียร์ 1 หน้า (ELEPHANT GOD),-305.000000,8.75,-2668.75,0.000000,\N,2024-04-03 07:32:26.224316,2024-04-03 07:32:26.224316,\N,\N
29358,1,8968,\N,47248,108769,\N,39,39,WH/MO/04244/SWR - ถุงใน (HDPE),-1565.000000,0.72,-1126.80,0.000000,\N,2024-09-18 03:39:02.742137,2024-09-18 03:39:02.742137,\N,\N
11634,1,12338,\N,18920,\N,\N,39,39,WH/MO/01772/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-14.000000,0.00,0.00,0.000000,\N,2024-03-27 04:27:16.936379,2024-03-27 04:27:16.936379,\N,\N
13152,1,12505,\N,20558,73859,\N,39,25,WH/MO/01982/SWR - ชุดสำเร็จ - (FARMER KING),805.000000,11.18,8999.90,0.000000,0.00,2024-04-03 07:31:09.473086,2024-04-23 03:46:43.637315,\N,\N
11636,1,12339,\N,18922,\N,\N,39,39,WH/MO/01773/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-27.000000,0.00,0.00,0.000000,\N,2024-03-27 04:31:09.179161,2024-03-27 04:31:09.179161,\N,\N
37821,1,10661,\N,60261,\N,\N,36,36,WH/IN/04897 - ปูนซีเมนต์  50 kg.,1.000000,120.00,120.00,1.000000,120.00,2024-12-10 02:23:23.759467,2024-12-10 02:23:23.759467,\N,\N
14813,1,1347,\N,22563,77357,\N,25,25,WH/MO/02139/SWR - By Product-ซาห่อข้าวหอมมะลิอีสาน66,90.500000,19.36,1751.66,0.000000,0.00,2024-04-25 02:55:33.570913,2024-04-26 07:37:39.719383,\N,\N
11638,1,8965,\N,18924,69043,\N,39,39,WH/MO/01774/SWR - ถุงพลาสติก (สูญญากาศ) / ไม่พิมพ์ลาย (5 LBS),-26.000000,2.02,-52.52,0.000000,\N,2024-03-27 04:31:50.074977,2024-03-27 04:31:50.074977,\N,\N
11686,1,939,\N,18968,69099,\N,25,25,UB/00153 - วัตถุดิบ-ข้าวขาว5%,524722.510000,21.50,11281533.97,0.000000,0.00,2024-03-27 07:10:47.289313,2024-04-26 09:29:44.973245,\N,\N
11654,1,12338,\N,18940,\N,\N,39,39,WH/MO/01782/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-16.000000,0.00,0.00,0.000000,\N,2024-03-27 04:43:52.694018,2024-03-27 04:43:52.694018,\N,\N
11656,1,12339,\N,18942,\N,\N,39,39,WH/MO/01783/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-14.000000,0.00,0.00,0.000000,\N,2024-03-27 04:44:26.238102,2024-03-27 04:44:26.238102,\N,\N
11666,1,12340,\N,18952,\N,\N,39,39,WH/MO/01788/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-136.000000,0.00,0.00,0.000000,\N,2024-03-27 04:47:43.218325,2024-03-27 04:47:43.218325,\N,\N
11672,1,13361,\N,18856,\N,\N,39,39,WH/IN/02028 - แม่พิมพ์ FLEXO (ZAM ZAM),1.000000,800.00,800.00,1.000000,800.00,2024-03-27 04:58:37.132709,2024-03-27 04:58:37.132709,\N,\N
11684,1,1334,\N,18966,69097,\N,25,25,UB/00153 - By Product-ซาห่อข้าวขาว\nRounding Adjustment: -2.53 ฿,-1049.000000,18.53,-19440.50,0.000000,\N,2024-03-27 07:10:47.289313,2024-03-27 07:10:47.289313,\N,\N
11685,1,1276,\N,18967,69098,\N,25,25,UB/00153 - By Product-ปลายข้าวขาว\nRounding Adjustment: -7.86 ฿,-2623.000000,19.99,-52441.63,0.000000,\N,2024-03-27 07:10:47.289313,2024-03-27 07:10:47.289313,\N,\N
11696,1,939,\N,18979,69117,\N,25,25,WH/MO/01792/SWR - วัตถุดิบ-ข้าวขาว5%,-141271.450000,21.50,-3037336.18,0.000000,\N,2024-03-27 07:32:30.646197,2024-03-27 07:32:30.646197,\N,\N
11536,1,13451,\N,18735,\N,\N,36,26,WH/IN/01999 - เบรกเกอร์,2.000000,114.96,229.92,2.000000,229.91,2024-03-25 02:35:39.442693,2024-03-27 09:21:04.093184,\N,\N
11585,1,13434,\N,18871,\N,\N,39,25,WH/MO/01748/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),121.000000,0.00,0.00,0.000000,0.00,2024-03-27 03:54:51.273502,2024-03-28 03:43:19.41358,\N,\N
11635,1,13434,\N,18921,\N,\N,39,25,WH/MO/01772/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),14.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:27:16.936379,2024-03-28 04:30:39.333533,\N,\N
11637,1,13431,\N,18923,\N,\N,39,25,WH/MO/01773/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),27.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:31:09.179161,2024-03-28 04:31:17.638143,\N,\N
11655,1,13434,\N,18941,\N,\N,39,25,WH/MO/01782/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),16.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:43:52.694018,2024-03-28 04:38:43.415367,\N,\N
11657,1,13431,\N,18943,\N,\N,39,25,WH/MO/01783/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),14.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:44:26.238102,2024-03-28 04:39:27.871561,\N,\N
11639,1,13477,\N,18925,69044,\N,39,25,WH/MO/01774/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(1KG),26.000000,2.02,52.52,0.000000,0.00,2024-03-27 04:31:50.074977,2024-03-28 04:40:10.59635,\N,\N
11667,1,13435,\N,18953,\N,\N,39,25,WH/MO/01788/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),136.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:47:43.218325,2024-03-28 04:42:52.430135,\N,\N
11286,1,11768,\N,15506,68216,\N,25,25,WH/OUT/00479 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-19068.000000,22.39,-426932.52,0.000000,\N,2024-03-22 09:55:23.228513,2024-04-02 06:58:56.781521,\N,\N
11289,1,11768,\N,15528,68219,\N,25,25,WH/OUT/00480 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-19862.500000,22.39,-444721.38,0.000000,\N,2024-03-22 09:57:18.215626,2024-04-02 07:19:13.154792,\N,\N
13148,1,12325,\N,16405,73855,\N,25,25,WH/MO/01504/SWR - (ELEPHANT GOD) THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED,21338.000000,30.72,655454.36,0.000000,0.00,2024-04-03 07:30:55.860076,2024-04-03 07:31:42.64126,\N,\N
11292,1,11769,\N,15568,68222,\N,25,25,WH/OUT/00485 - (FOUR ELEPHANT) THAI HOM MALI RICE LONG GRAIN 100% POLISHED+SORTED,-19862.500000,22.55,-447920.50,0.000000,\N,2024-03-22 10:01:27.285623,2024-03-22 10:01:27.285623,\N,\N
11540,1,13253,\N,17652,68717,\N,30,30,WH/OUT/00568 - (VIOLA)THAI JASMINE RICE(SWR001)DOUBLE POLISHED AND SORTED,-50000.000000,39.41,-1970250.00,0.000000,\N,2024-03-25 09:06:26.775047,2024-03-25 09:06:26.775047,\N,\N
11293,1,13252,\N,17651,68223,\N,25,25,WH/OUT/00534 - (VIOLA)THAI JASMINE RICE(SWR001)DOUBLE POLISHED AND SORTED,-50000.000000,25.04,-1252148.00,0.000000,\N,2024-03-22 10:03:54.53846,2024-03-22 10:03:54.53846,\N,\N
13153,1,12325,\N,16399,73860,\N,25,25,WH/OUT/00509 - (ELEPHANT GOD) THAI HOM MALI RICE LONG GRAIN 100% POLISHED AND SORTED,-21338.000000,30.72,-655454.36,0.000000,\N,2024-04-03 07:31:42.64126,2024-04-03 07:31:42.64126,\N,\N
11541,1,13252,\N,18388,68729,\N,25,25,WH/OUT/00596 - (VIOLA)THAI JASMINE RICE(SWR001)DOUBLE POLISHED AND SORTED,-75000.000000,25.04,-1878221.99,0.000000,\N,2024-03-25 09:52:37.992786,2024-03-25 09:52:37.992786,\N,\N
18974,1,11630,\N,28745,86188,\N,25,25,WH/MO/02706/SWR - คัดแล้ว-ข้าวหอมมะลิอีสาน67,-17933.000000,29.07,-521391.53,0.000000,\N,2024-06-04 03:05:59.697958,2024-06-04 03:05:59.697958,\N,\N
18976,1,12926,\N,28747,86189,\N,25,25,WH/MO/02706/SWR - ชุดสำเร็จ - (ELEPHANT GOD),-1580.000000,9.47,-14967.05,0.000000,\N,2024-06-04 03:05:59.697958,2024-06-04 03:05:59.697958,\N,\N
11557,1,11556,\N,18831,68795,\N,212,25,WH/IN/02012 - วัตถุดิบ-ข้าวหอมมะลิอีสาน67,31984.000000,27.50,879560.00,0.000000,0.00,2024-03-25 11:25:32.866987,2024-04-25 07:48:18.405489,\N,\N
13210,1,11714,\N,20622,\N,\N,25,25,WH/MO/01988/SWR - ชั่วโมงการผลิต,-225.000000,200.00,-45000.00,0.000000,\N,2024-04-03 09:00:58.000842,2024-04-03 09:00:58.000842,\N,\N
11550,1,13377,\N,18820,\N,\N,36,36,WH/IN/02006 - หัวฉีดน้ำแรงดันสูง,1.000000,116.82,116.82,1.000000,116.82,2024-03-25 10:10:24.426399,2024-03-25 10:10:24.426399,\N,\N
11551,1,13377,\N,18821,\N,\N,36,36,WH/IN/02006 - หัวฉีดน้ำแรงดันสูง,1.000000,126.17,126.17,1.000000,126.17,2024-03-25 10:10:24.426399,2024-03-25 10:10:24.426399,\N,\N
13208,1,12437,\N,20620,73915,\N,25,25,WH/MO/01988/SWR - ชุดสำเร็จ - (AL YASMIN)(PANYASIS),-3750.000000,8.88,-33300.00,0.000000,\N,2024-04-03 09:00:58.000842,2024-04-03 09:00:58.000842,\N,\N
14815,1,1438,\N,22565,77359,\N,25,25,WH/MO/02139/SWR - By Product-ท้องไข่ข้าวหอมมะลิอีสาน66,452.540000,19.96,9034.90,0.000000,0.00,2024-04-25 02:55:33.570913,2024-04-27 08:59:32.050885,\N,\N
11553,1,11756,\N,18819,\N,\N,36,36,WH/IN/02005 - พลาสติกเคลือบบัตร,1.000000,542.06,542.06,1.000000,542.06,2024-03-25 10:14:05.880504,2024-03-25 10:14:05.880504,\N,\N
11554,1,7985,\N,18810,\N,\N,36,36,WH/IN/02003 - ท่อ PVC ฟ้า,4.000000,90.00,360.00,4.000000,360.00,2024-03-25 10:19:16.241446,2024-03-25 10:19:16.241446,\N,\N
11552,1,948,\N,18720,68748,\N,212,25,WH/IN/01992 - วัตถุดิบ-ข้าวพิษณุโลก,30664.000000,22.50,689940.00,0.000000,0.00,2024-03-25 10:12:53.073248,2024-04-10 09:53:16.563305,\N,\N
14814,1,1289,\N,22564,77358,\N,25,25,WH/MO/02139/SWR - By Product-ปลายข้าวหอมมะลิอีสาน66,362.030000,19.86,7191.04,0.000000,0.00,2024-04-25 02:55:33.570913,2024-04-27 08:59:32.050885,\N,\N
11588,1,8965,\N,18874,68995,\N,39,39,WH/MO/01750/SWR - ถุงพลาสติก (สูญญากาศ) / ไม่พิมพ์ลาย (5 LBS),-28.000000,2.02,-56.56,0.000000,\N,2024-03-27 03:57:12.627413,2024-03-27 03:57:12.627413,\N,\N
13181,1,11556,\N,20238,73890,\N,212,25,WH/IN/02126 - วัตถุดิบ-ข้าวหอมมะลิอีสาน67,27976.000000,27.50,769340.00,0.000000,0.00,2024-04-03 08:02:21.343234,2024-05-03 06:49:11.048195,\N,\N
11595,1,12338,\N,18881,\N,\N,39,39,WH/MO/01753/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-271.000000,0.00,0.00,0.000000,\N,2024-03-27 04:07:44.692672,2024-03-27 04:07:44.692672,\N,\N
11601,1,8965,\N,18887,69019,\N,39,39,WH/MO/01756/SWR - ถุงพลาสติก (สูญญากาศ) / ไม่พิมพ์ลาย (5 LBS),-18.000000,2.02,-36.36,0.000000,\N,2024-03-27 04:09:55.980027,2024-03-27 04:09:55.980027,\N,\N
11610,1,12340,\N,18895,\N,\N,39,39,WH/MO/01760/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-13.000000,0.00,0.00,0.000000,\N,2024-03-27 04:14:54.147283,2024-03-27 04:14:54.147283,\N,\N
11614,1,12338,\N,18900,\N,\N,39,39,WH/MO/01762/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-578.000000,0.00,0.00,0.000000,\N,2024-03-27 04:17:02.052146,2024-03-27 04:17:02.052146,\N,\N
11618,1,12339,\N,18904,\N,\N,39,39,WH/MO/01764/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-22.000000,0.00,0.00,0.000000,\N,2024-03-27 04:18:23.627855,2024-03-27 04:18:23.627855,\N,\N
11626,1,11504,\N,18912,\N,\N,39,39,WH/MO/01768/SWR - ถุงพลาสติก (LUCKY BOY),-437.000000,0.00,0.00,0.000000,\N,2024-03-27 04:24:06.343114,2024-03-27 04:24:06.343114,\N,\N
11632,1,12338,\N,18918,\N,\N,39,39,WH/MO/01771/SWR - ถุงพลาสติก ข้าวสุวรรณภูมิ / SUWANNAPHUM RICE / สุวรรณภูมิไรซ์,-127.000000,0.00,0.00,0.000000,\N,2024-03-27 04:26:40.063069,2024-03-27 04:26:40.063069,\N,\N
11640,1,8965,\N,18926,69045,\N,39,39,WH/MO/01775/SWR - ถุงพลาสติก (สูญญากาศ) / ไม่พิมพ์ลาย (5 LBS),-5.000000,2.02,-10.10,0.000000,\N,2024-03-27 04:32:31.142612,2024-03-27 04:32:31.142612,\N,\N
11542,1,7881,\N,18811,\N,\N,36,26,WH/IN/02004 - ข้อต่อตรง PVC 1 นิ้ว,6.000000,7.48,44.88,6.000000,44.86,2024-03-25 10:05:13.239399,2024-03-28 02:15:36.373892,\N,\N
11543,1,10558,\N,18812,\N,\N,36,26,"WH/IN/02004 - ข้องอ 1"" ท่อน้ำไทย",2.000000,9.54,19.08,2.000000,19.07,2024-03-25 10:05:13.239399,2024-03-28 02:15:36.373892,\N,\N
11544,1,9101,\N,18813,\N,\N,36,26,WH/IN/02004 - ข้อต่อเกลียวนอก 1 นิ้ว,34.000000,6.54,222.36,34.000000,222.43,2024-03-25 10:05:13.239399,2024-03-28 02:15:36.373892,\N,\N
11596,1,13434,\N,18882,\N,\N,39,25,WH/MO/01753/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),271.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:07:44.692672,2024-03-28 03:43:19.41358,\N,\N
11611,1,13435,\N,18896,\N,\N,39,25,WH/MO/01760/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),13.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:14:54.147283,2024-03-28 04:15:23.21257,\N,\N
11615,1,13434,\N,18901,\N,\N,39,25,WH/MO/01762/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),578.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:17:02.052146,2024-03-28 04:20:44.005594,\N,\N
11619,1,13431,\N,18905,\N,\N,39,25,WH/MO/01764/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),22.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:18:23.627855,2024-03-28 04:22:05.257729,\N,\N
11589,1,13477,\N,18875,68996,\N,39,25,WH/MO/01750/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(1KG),28.000000,2.02,56.56,0.000000,0.00,2024-03-27 03:57:12.627413,2024-03-28 04:22:51.907013,\N,\N
11602,1,13477,\N,18888,69020,\N,39,25,WH/MO/01756/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(1KG),18.000000,2.02,36.36,0.000000,0.00,2024-03-27 04:09:55.980027,2024-03-28 04:22:51.907013,\N,\N
11633,1,13434,\N,18919,\N,\N,39,25,WH/MO/01771/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG),127.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:26:40.063069,2024-03-28 04:30:09.818382,\N,\N
11641,1,13479,\N,18927,69046,\N,39,25,WH/MO/01775/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(1KG),5.000000,2.02,10.10,0.000000,0.00,2024-03-27 04:32:31.142612,2024-03-28 04:32:18.466029,\N,\N
11627,1,13469,\N,18913,\N,\N,39,25,WH/MO/01768/SWR - ชุดสำเร็จ - (ข้าวสุวรรณภูมิ)(5KG) (Orange) (LUCKY BOY),437.000000,0.00,0.00,0.000000,0.00,2024-03-27 04:24:06.343114,2024-03-28 04:33:36.877093,\N,\N
11727,1,13446,11545,\N,68741,163648,26,26,AP2024030818 (HS6703/538) - ชุดหน้ากาก 2 ช่อง,0.000000,0.00,-0.01,0.000000,0.00,2024-03-28 02:15:36.373892,2024-03-28 02:15:36.373892,4.97,\N
11728,1,10635,11546,\N,68741,163649,26,26,AP2024030818 (HS6703/538) - เต้ารับมีกราวน์ 3 รู PANA/WEG15929 ,0.000000,0.00,-0.03,0.000000,0.00,2024-03-28 02:15:36.373892,2024-03-28 02:15:36.373892,51.03,\N
11729,1,13093,11547,\N,68741,163650,26,26,AP2024030818 (HS6703/538) - บล็อกลอย,0.000000,0.00,-0.04,0.000000,0.00,2024-03-28 02:15:36.373892,2024-03-28 02:15:36.373892,6.54,\N
21465,1,9055,\N,33911,91267,\N,39,39,WH/MO/03137/SWR - กระสอบพีพีใส 100% เคลือบกราเวียร์ 2 หน้า (FOUR ELEPHANT),-1895.000000,11.30,-21413.50,0.000000,\N,2024-06-28 06:10:35.947856,2024-06-28 08:07:51.267127,\N,\N
11731,1,11714,\N,19015,\N,\N,25,25,WH/MO/01793/SWR - ชั่วโมงการผลิต,-90.818000,200.00,-18163.60,0.000000,\N,2024-03-28 02:16:26.471071,2024-03-28 02:16:26.471071,\N,\N
11730,1,939,\N,19014,69278,\N,25,25,WH/MO/01793/SWR - วัตถุดิบ-ข้าวขาว5%,-50454.090000,21.50,-1084762.93,0.000000,\N,2024-03-28 02:16:26.471071,2024-03-28 02:16:26.471071,\N,\N
16621,1,766,\N,25092,79856,\N,39,39,WH/MO/02363/SWR - RIBBON GOLDEN ELEPHANT (ONETAC),-610.000000,0.60,-366.00,0.000000,\N,2024-05-06 03:46:56.57183,2024-05-06 03:46:56.57183,\N,\N
11735,1,1276,\N,19019,69282,\N,25,25,WH/MO/01793/SWR - By Product-ปลายข้าวขาว,252.000000,21.45,5404.34,0.000000,0.00,2024-03-28 02:16:26.471071,2024-04-04 03:40:17.164885,\N,\N
11772,1,1428,\N,19042,69328,\N,25,25,WH/MO/01796/SWR - By Product-ท้องไข่ข้าวพิษณุโลก,285.000000,3.74,1064.93,0.000000,0.00,2024-03-28 02:52:19.46928,2024-04-10 09:52:07.574431,\N,\N
1459,1,948,\N,2678,5530,\N,220,25,ปริมาณผลิตภัณฑ์ล่าสุด - วัตถุดิบ-ข้าวพิษณุโลก,1000000.000000,22.10,22100000.00,0.000000,0.00,2023-11-16 05:10:19.428433,2024-04-10 09:53:03.682703,\N,\N
39957,1,7998,\N,63823,\N,\N,36,28,WH/IN/05114 - น๊อต,30.000000,1.87,56.10,30.000000,56.07,2025-01-11 07:32:53.94656,2025-01-17 09:57:27.299,\N,\N
11773,1,1283,\N,19043,69329,\N,25,25,WH/MO/01796/SWR - By Product-ปลายข้าวพิษณุโลก,142.000000,10.56,1499.60,0.000000,0.00,2024-03-28 02:52:19.46928,2024-05-25 09:55:34.951558,\N,\N
11734,1,1334,\N,19018,69281,\N,25,25,WH/MO/01793/SWR - By Product-ซาห่อข้าวขาว,100.000000,20.96,2095.56,0.000000,0.00,2024-03-28 02:16:26.471071,2024-10-08 16:34:55.176677,\N,\N
11771,1,1341,\N,19041,69327,\N,25,25,WH/MO/01796/SWR - By Product-ซาห่อข้าวพิษณุโลก,95.000000,4.35,412.93,0.000000,0.00,2024-03-28 02:52:19.46928,2024-10-08 16:41:40.53725,\N,\N
16620,1,11443,\N,25091,79855,\N,39,25,WH/MO/02363/SWR - กระสอบพีพีขาว 100% (LUCKY BIRD) (HOM MALI)- ONETAC,-605.000000,5.70,-3448.50,0.000000,\N,2024-05-06 03:46:56.57183,2024-06-06 08:26:47.549838,\N,\N
11736,1,998,11703,18992,69283,\N,25,25,Revaluation of UB/00154 (negative inventory),0.000000,0.00,0.21,0.000000,\N,2024-03-28 02:16:26.471071,2024-03-28 02:16:26.471071,\N,\N
11733,1,1421,\N,19017,69280,\N,25,25,WH/MO/01793/SWR - By Product-ท้องไข่ข้าวขาว,504.000000,26.20,13204.80,0.000000,0.00,2024-03-28 02:16:26.471071,2024-03-28 02:16:26.471071,\N,\N
11737,1,13448,\N,18839,\N,\N,36,36,WH/IN/02020 - ชุดตรวจวัดสายโทรศัพท์,1.000000,0.00,0.00,1.000000,0.00,2024-03-28 02:21:48.085133,2024-03-28 02:21:48.085133,\N,\N
11738,1,13459,\N,18840,\N,\N,36,36,WH/IN/02020 - หัวสายโทรศัพท์,1.000000,0.00,0.00,1.000000,0.00,2024-03-28 02:21:48.085133,2024-03-28 02:21:48.085133,\N,\N
11739,1,13466,\N,18841,\N,\N,36,36,WH/IN/02020 - LAN CAT6,1.000000,0.00,0.00,1.000000,0.00,2024-03-28 02:21:48.085133,2024-03-28 02:21:48.085133,\N,\N
11754,1,13467,\N,18850,\N,\N,36,36,WH/IN/02026 - รถยกไฟฟ้า,1.000000,138000.00,138000.00,1.000000,138000.00,2024-03-28 02:44:16.791378,2024-03-28 02:44:16.791378,\N,\N
11755,1,13467,\N,18851,\N,\N,36,36,WH/IN/02026 - รถยกไฟฟ้า,1.000000,0.00,0.00,1.000000,0.00,2024-03-28 02:44:16.791378,2024-03-28 02:44:16.791378,\N,\N
11799,1,11714,\N,19070,\N,\N,25,25,UB/00157 - ชั่วโมงการผลิต,0.198000,200.00,39.60,0.000000,0.00,2024-03-28 03:05:31.926977,2024-11-04 02:25:04.666504,\N,\N
14817,1,11714,\N,22570,\N,\N,25,25,WH/MO/02140/SWR - ชั่วโมงการผลิต,-152.991000,200.00,-30598.20,0.000000,\N,2024-04-25 02:57:48.992651,2024-04-25 02:57:48.992651,\N,\N
11769,1,11714,\N,19039,\N,\N,25,25,WH/MO/01796/SWR - ชั่วโมงการผลิต,-34.286000,200.00,-6857.20,0.000000,\N,2024-03-28 02:52:19.46928,2024-03-28 02:52:19.46928,\N,\N
11768,1,948,\N,19038,69325,\N,25,25,WH/MO/01796/SWR - วัตถุดิบ-ข้าวพิษณุโลก,-9523.810000,22.10,-210476.20,0.000000,\N,2024-03-28 02:52:19.46928,2024-03-28 02:52:19.46928,\N,\N
