evidence,module,path,records,views_hint,actions_hint,menus,security_hint
02 OTHER.zip,l10n_ca_payment_cpa005,02 OTHER/l10n_ca_payment_cpa005/views/l10n_ca_cpa005_transaction_code_views.xml,2,2,1,2,0
02 OTHER.zip,l10n_ca_payment_cpa005,02 OTHER/l10n_ca_payment_cpa005/views/account_payment_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_ca_payment_cpa005,02 OTHER/l10n_ca_payment_cpa005/views/account_journal_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_ca_payment_cpa005,02 OTHER/l10n_ca_payment_cpa005/views/res_partner_bank_views.xml,1,2,0,0,0
02 OTHER.zip,website_sale_autocomplete,02 OTHER/website_sale_autocomplete/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,http_routing,02 OTHER/http_routing/views/res_lang_views.xml,2,4,0,0,0
02 OTHER.zip,sale_product_matrix,02 OTHER/sale_product_matrix/data/product_matrix_demo.xml,1,0,0,0,0
02 OTHER.zip,sale_product_matrix,02 OTHER/sale_product_matrix/views/product_template_views.xml,2,4,0,0,0
02 OTHER.zip,sale_product_matrix,02 OTHER/sale_product_matrix/views/sale_order_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/demo/demo_certificate.xml,1,0,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/demo/demo_company.xml,1,0,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/wizard/account_move_reversal_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/data/ir_cron.xml,1,0,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/views/l10n_es_edi_verifactu_document_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/views/res_company_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/views/account_move_views.xml,5,10,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/views/account_tax_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_es_edi_verifactu,02 OTHER/l10n_es_edi_verifactu/views/certificate_certificate_views.xml,3,4,1,2,0
02 OTHER.zip,l10n_fi_intrastat,02 OTHER/l10n_fi_intrastat/wizard/intrastat_goods_submission_wizard.xml,1,2,0,0,0
02 OTHER.zip,l10n_fi_intrastat,02 OTHER/l10n_fi_intrastat/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,theme_zap,02 OTHER/theme_zap/views/images_library.xml,92,0,0,0,0
02 OTHER.zip,l10n_it_hr_payroll_sd_worx,02 OTHER/l10n_it_hr_payroll_sd_worx/data/hr_work_entry_type_data.xml,5,0,0,0,0
02 OTHER.zip,l10n_it_hr_payroll_sd_worx,02 OTHER/l10n_it_hr_payroll_sd_worx/views/hr_payroll_export_sdworx_view.xml,4,3,1,2,0
02 OTHER.zip,l10n_it_hr_payroll_sd_worx,02 OTHER/l10n_it_hr_payroll_sd_worx/views/hr_work_entry_type_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_it_hr_payroll_sd_worx,02 OTHER/l10n_it_hr_payroll_sd_worx/views/hr_employee_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_it_hr_payroll_sd_worx,02 OTHER/l10n_it_hr_payroll_sd_worx/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,stock_barcode_mrp,02 OTHER/stock_barcode_mrp/data/data.xml,1,0,0,0,0
02 OTHER.zip,stock_barcode_mrp,02 OTHER/stock_barcode_mrp/views/mrp_production.xml,4,6,1,0,0
02 OTHER.zip,stock_barcode_mrp,02 OTHER/stock_barcode_mrp/views/stock_picking_type.xml,3,4,1,0,0
02 OTHER.zip,stock_barcode_mrp,02 OTHER/stock_barcode_mrp/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,stock_barcode_mrp,02 OTHER/stock_barcode_mrp/views/stock_move_line.xml,1,2,0,0,0
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/demo/documents_document_demo.xml,2,0,0,0,0
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/security/security.xml,7,0,0,0,19
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/wizard/documents_sharing_views.xml,1,2,0,0,0
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/wizard/save_spreadsheet_template.xml,2,2,1,0,0
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/views/spreadsheet_template_views.xml,6,8,2,2,0
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,documents_spreadsheet,02 OTHER/documents_spreadsheet/views/documents_document_views.xml,3,6,0,0,0
02 OTHER.zip,sale_enterprise,02 OTHER/sale_enterprise/views/sale_order_views.xml,5,2,4,0,0
02 OTHER.zip,barcodes,02 OTHER/barcodes/data/barcodes_data.xml,2,0,0,0,0
02 OTHER.zip,barcodes,02 OTHER/barcodes/views/barcodes_view.xml,4,6,1,0,0
02 OTHER.zip,l10n_cn_city,02 OTHER/l10n_cn_city/data/res_country_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_cn_city,02 OTHER/l10n_cn_city/data/res_city_data.xml,2850,0,0,0,0
02 OTHER.zip,l10n_lv_reports,02 OTHER/l10n_lv_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_lv_reports,02 OTHER/l10n_lv_reports/data/account_report_ec_sales_list_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_lv_reports,02 OTHER/l10n_lv_reports/data/profit_loss.xml,68,0,0,0,0
02 OTHER.zip,l10n_lv_reports,02 OTHER/l10n_lv_reports/data/balance_sheet.xml,82,0,0,0,0
02 OTHER.zip,l10n_es_intrastat,02 OTHER/l10n_es_intrastat/data/account_return_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_si_reports,02 OTHER/l10n_si_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_si_reports,02 OTHER/l10n_si_reports/data/ec_sales_lists.xml,9,0,0,0,0
02 OTHER.zip,l10n_si_reports,02 OTHER/l10n_si_reports/data/profit_loss.xml,129,0,0,0,0
02 OTHER.zip,l10n_si_reports,02 OTHER/l10n_si_reports/data/balance_sheet.xml,101,0,0,0,0
02 OTHER.zip,l10n_fr_facturx_chorus_pro,02 OTHER/l10n_fr_facturx_chorus_pro/views/account_move_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_ng_reports,02 OTHER/l10n_ng_reports/data/tax_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_ng_reports,02 OTHER/l10n_ng_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,theme_aviato,02 OTHER/theme_aviato/views/images_library.xml,73,0,0,0,0
02 OTHER.zip,appointment_account_payment,02 OTHER/appointment_account_payment/data/product_data.xml,1,0,0,0,0
02 OTHER.zip,appointment_account_payment,02 OTHER/appointment_account_payment/data/product_demo.xml,1,0,0,0,0
02 OTHER.zip,appointment_account_payment,02 OTHER/appointment_account_payment/data/appointment_demo.xml,1,0,0,0,0
02 OTHER.zip,appointment_account_payment,02 OTHER/appointment_account_payment/views/calendar_booking_views.xml,1,2,0,0,0
02 OTHER.zip,appointment_account_payment,02 OTHER/appointment_account_payment/views/appointment_type_views.xml,1,2,0,0,0
02 OTHER.zip,appointment_account_payment,02 OTHER/appointment_account_payment/views/appointment_answer_input_views.xml,1,0,1,0,0
02 OTHER.zip,l10n_ke_edi_tremol,02 OTHER/l10n_ke_edi_tremol/views/account_move_view.xml,4,6,1,0,0
02 OTHER.zip,l10n_ke_edi_tremol,02 OTHER/l10n_ke_edi_tremol/views/res_partner_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_ke_edi_tremol,02 OTHER/l10n_ke_edi_tremol/views/res_config_settings_view.xml,1,2,0,0,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/security/maintenance.xml,10,0,0,0,8
02 OTHER.zip,maintenance,02 OTHER/maintenance/data/mail_message_subtype_data.xml,6,0,0,0,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/data/maintenance_data.xml,4,0,0,0,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/data/mail_activity_type_data.xml,1,0,0,0,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/data/maintenance_demo.xml,20,0,0,0,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/views/mail_activity_views.xml,1,0,1,1,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/views/res_config_settings_views.xml,2,2,1,1,0
02 OTHER.zip,maintenance,02 OTHER/maintenance/views/maintenance_views.xml,36,51,12,15,0
02 OTHER.zip,pos_appointment,02 OTHER/pos_appointment/views/calendar_event_views.xml,6,12,0,0,0
02 OTHER.zip,pos_appointment,02 OTHER/pos_appointment/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,hr_calendar,02 OTHER/hr_calendar/views/res_partner_views.xml,1,2,0,0,0
02 OTHER.zip,hr_calendar,02 OTHER/hr_calendar/views/calendar_views_calendarApp.xml,1,2,0,0,0
02 OTHER.zip,l10n_cy_reports,02 OTHER/l10n_cy_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_cy_reports,02 OTHER/l10n_cy_reports/data/account_report_ec_sales_list_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_cy_reports,02 OTHER/l10n_cy_reports/data/profit_loss.xml,48,0,0,0,0
02 OTHER.zip,l10n_cy_reports,02 OTHER/l10n_cy_reports/data/balance_sheet.xml,115,0,0,0,0
02 OTHER.zip,hr_work_entry_attendance,02 OTHER/hr_work_entry_attendance/data/hr_attendance_overtime_rule_data.xml,2,0,0,0,0
02 OTHER.zip,hr_work_entry_attendance,02 OTHER/hr_work_entry_attendance/views/hr_attendance_overtime_views.xml,1,2,0,0,0
02 OTHER.zip,hr_work_entry_attendance,02 OTHER/hr_work_entry_attendance/views/hr_employee_views.xml,1,2,0,0,0
02 OTHER.zip,hr_work_entry_attendance,02 OTHER/hr_work_entry_attendance/views/hr_contract_template_views.xml,1,2,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/security/stock_security.xml,1,0,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/wizard/confirm_expiry_view.xml,1,2,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/data/product_expiry_data.xml,1,0,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/views/product_template_views.xml,1,2,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/views/stock_quant_views.xml,4,8,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/views/stock_move_views.xml,3,6,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,product_expiry,02 OTHER/product_expiry/views/production_lot_views.xml,4,8,0,0,0
02 OTHER.zip,l10n_rs,02 OTHER/l10n_rs/demo/demo_company.xml,3,0,0,0,0
02 OTHER.zip,l10n_rs,02 OTHER/l10n_rs/data/account_tax_report_data.xml,43,0,0,0,0
02 OTHER.zip,l10n_rs,02 OTHER/l10n_rs/data/menuitem_data.xml,0,0,0,1,0
02 OTHER.zip,l10n_rs,02 OTHER/l10n_rs/views/account_move.xml,1,2,0,0,0
02 OTHER.zip,l10n_mu_account,02 OTHER/l10n_mu_account/demo/demo_company.xml,3,0,0,0,0
02 OTHER.zip,l10n_mu_account,02 OTHER/l10n_mu_account/data/tax_report-mu.xml,85,0,0,0,0
02 OTHER.zip,sale_mrp,02 OTHER/sale_mrp/views/mrp_production_views.xml,1,2,0,0,0
02 OTHER.zip,sale_mrp,02 OTHER/sale_mrp/views/sale_order_views.xml,1,2,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/security/ir_rule.xml,4,0,0,0,9
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/wizard/crm_forward_to_partner_view.xml,3,2,2,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/report/crm_partner_report_view.xml,3,4,1,1,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/data/res_partner_grade_demo.xml,3,0,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/data/crm_tag_data.xml,3,0,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/data/crm_lead_demo.xml,1,0,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/data/mail_template_data.xml,1,0,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/data/res_partner_activation_data.xml,3,0,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/data/res_partner_demo.xml,6,0,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/views/res_partner_views.xml,2,4,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/views/res_partner_grade_views.xml,1,2,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/views/partner_assign_menus.xml,0,0,0,1,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/views/crm_lead_views.xml,13,26,0,0,0
02 OTHER.zip,website_crm_partner_assign,02 OTHER/website_crm_partner_assign/views/res_partner_activation_views.xml,4,6,1,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/security/hr_appraisal_security.xml,17,0,0,0,40
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/wizard/request_appraisal_views.xml,1,2,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/wizard/hr_appraisal_campaign_wizard.xml,1,2,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/wizard/hr_departure_wizard_views.xml,1,2,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/data/hr_appraisal_data.xml,2,0,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/data/hr_appraisal_templates.xml,1,0,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/data/mail_template_data.xml,3,0,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/data/hr_appraisal_demo.xml,38,0,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_department_views.xml,2,4,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_appraisal_note_views.xml,2,2,1,1,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_employee_public_views.xml,2,4,0,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_employee_views.xml,6,8,2,0,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_appraisal_goal_views.xml,10,14,3,2,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_appraisal_template_views.xml,3,4,1,1,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_appraisal_views.xml,17,20,7,5,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/hr_appraisal_goal_template_views.xml,8,10,3,2,0
02 OTHER.zip,hr_appraisal,02 OTHER/hr_appraisal/views/res_config_settings_view.xml,2,2,1,1,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/security/project_forecast_security.xml,3,0,0,0,3
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/data/planning_slot_demo.xml,10,0,0,0,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/data/planning_role_demo.xml,1,0,0,0,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/data/planning_slot_template_demo.xml,2,0,0,0,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/views/planning_menus.xml,0,0,0,2,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/views/planning_slot_template_views.xml,4,8,0,0,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/views/planning_slot_views.xml,34,22,23,0,0
02 OTHER.zip,project_forecast,02 OTHER/project_forecast/views/project_project_views.xml,3,2,0,0,2
02 OTHER.zip,ai_documents_account,02 OTHER/ai_documents_account/demo/documents_tag.xml,1,0,0,0,0
02 OTHER.zip,product_barcodelookup,02 OTHER/product_barcodelookup/security/product_security.xml,1,0,0,0,1
02 OTHER.zip,product_barcodelookup,02 OTHER/product_barcodelookup/wizard/product_fetch_image_wizard_views.xml,3,2,2,0,0
02 OTHER.zip,product_barcodelookup,02 OTHER/product_barcodelookup/data/product_data.xml,8,0,0,0,0
02 OTHER.zip,product_barcodelookup,02 OTHER/product_barcodelookup/data/ir_cron_data.xml,1,0,0,0,0
02 OTHER.zip,product_barcodelookup,02 OTHER/product_barcodelookup/views/product_product_views.xml,1,2,0,0,0
02 OTHER.zip,product_barcodelookup,02 OTHER/product_barcodelookup/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,social_instagram,02 OTHER/social_instagram/data/social_media_data.xml,2,0,0,0,0
02 OTHER.zip,social_instagram,02 OTHER/social_instagram/views/social_stream_post_views.xml,1,2,0,0,0
02 OTHER.zip,social_instagram,02 OTHER/social_instagram/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,social_instagram,02 OTHER/social_instagram/views/social_post_template_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_cl_reports,02 OTHER/l10n_cl_reports/data/eightcolumns_report.xml,9,0,0,0,0
02 OTHER.zip,l10n_cl_reports,02 OTHER/l10n_cl_reports/data/f29_report.xml,74,0,0,0,0
02 OTHER.zip,l10n_cl_reports,02 OTHER/l10n_cl_reports/data/account_return_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_cl_reports,02 OTHER/l10n_cl_reports/views/res_config_settings_view.xml,1,2,0,0,0
02 OTHER.zip,mrp_subcontracting_account,02 OTHER/mrp_subcontracting_account/security/mrp_subcontracting_account_security.xml,2,0,0,0,2
02 OTHER.zip,appointment_hr,02 OTHER/appointment_hr/views/appointment_type_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/demo/product_product_demo.xml,4,0,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/demo/l10n_pe_edi_demo.xml,3,0,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/wizards/account_invoice_refund_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/wizards/account_cancel_wizard_views.xml,2,2,1,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/wizards/account_debit_note_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/data/ir_sequence_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/data/uom_data.xml,19,0,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/data/account_edi_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/data/iap_service_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/res_company_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/account_move_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/account_tax_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/account_menuitem.xml,0,0,0,2,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/uom_uom_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_pe_edi,02 OTHER/l10n_pe_edi/views/product_views.xml,1,2,0,0,0
02 OTHER.zip,sale_crm,02 OTHER/sale_crm/wizard/crm_opportunity_to_quotation_views.xml,2,2,1,0,0
02 OTHER.zip,sale_crm,02 OTHER/sale_crm/views/crm_team_views.xml,1,2,0,0,0
02 OTHER.zip,sale_crm,02 OTHER/sale_crm/views/sale_order_views.xml,2,2,1,1,0
02 OTHER.zip,sale_crm,02 OTHER/sale_crm/views/crm_lead_views.xml,3,2,2,0,0
02 OTHER.zip,test_orm,02 OTHER/test_orm/security/test_orm_security.xml,1,0,0,0,1
02 OTHER.zip,test_orm,02 OTHER/test_orm/data/test_orm_data.xml,12,0,0,0,0
02 OTHER.zip,test_orm,02 OTHER/test_orm/views/test_orm_views.xml,27,40,7,10,0
02 OTHER.zip,l10n_tr_nilvera,02 OTHER/l10n_tr_nilvera/data/uom_data.xml,23,0,0,0,0
02 OTHER.zip,l10n_tr_nilvera,02 OTHER/l10n_tr_nilvera/views/res_partner_views.xml,2,2,1,0,0
02 OTHER.zip,l10n_tr_nilvera,02 OTHER/l10n_tr_nilvera/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/report/project_timesheet_forecast_report_analysis_views.xml,6,8,1,0,1
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/report/planning_analysis_report_views.xml,2,4,0,0,0
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/data/account_analytic_line_demo.xml,22,0,0,0,0
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/data/ir_filters_data.xml,1,0,0,0,0
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/data/planning_slot_demo.xml,4,0,0,0,0
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/views/project_timesheet_forecast_menus.xml,0,0,0,2,0
02 OTHER.zip,project_timesheet_forecast,02 OTHER/project_timesheet_forecast/views/planning_slot_views.xml,13,12,7,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/ec_sales_list_report-ie.xml,1,0,0,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/profit_and_loss-ie.xml,29,0,0,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/account_return_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/balance_sheet-ie.xml,84,0,0,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/balance_sheet_tags-ie.xml,143,0,0,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/tax_report-ie.xml,1,0,0,0,0
02 OTHER.zip,l10n_ie_reports,02 OTHER/l10n_ie_reports/data/profit_and_loss_tags-ie.xml,49,0,0,0,0
02 OTHER.zip,l10n_td,02 OTHER/l10n_td/demo/demo_company.xml,2,0,0,0,0
02 OTHER.zip,l10n_td,02 OTHER/l10n_td/data/account_tax_report_data.xml,33,0,0,0,0
02 OTHER.zip,l10n_be_soda,02 OTHER/l10n_be_soda/wizard/soda_import_wizard.xml,1,2,0,0,0
02 OTHER.zip,l10n_be_soda,02 OTHER/l10n_be_soda/views/account_move_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_be_soda,02 OTHER/l10n_be_soda/views/account_journal_dashboard_view.xml,1,2,0,0,0
02 OTHER.zip,l10n_be_soda,02 OTHER/l10n_be_soda/views/res_config_settings_views.xml,2,2,1,0,0
02 OTHER.zip,l10n_employment_hero,02 OTHER/l10n_employment_hero/data/ir_cron_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_employment_hero,02 OTHER/l10n_employment_hero/views/account_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_employment_hero,02 OTHER/l10n_employment_hero/views/res_config_settings.xml,2,2,1,0,0
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/security/hmrc_security.xml,1,0,0,0,1
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/wizard/hmrc_send_wizard.xml,1,2,0,0,0
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/data/config_parameter.xml,1,0,0,0,0
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/data/tax_report.xml,1,0,0,0,0
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/data/account_return_data.xml,2,0,0,0,0
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/views/views.xml,3,4,1,1,0
02 OTHER.zip,l10n_uk_reports,02 OTHER/l10n_uk_reports/views/res_users_views.xml,1,2,0,0,0
02 OTHER.zip,hr_homeworking,02 OTHER/hr_homeworking/security/security.xml,2,0,0,0,2
02 OTHER.zip,hr_homeworking,02 OTHER/hr_homeworking/views/res_users.xml,2,4,0,0,0
02 OTHER.zip,hr_homeworking,02 OTHER/hr_homeworking/views/hr_employee_views.xml,3,6,0,0,0
02 OTHER.zip,spreadsheet_dashboard_sale,02 OTHER/spreadsheet_dashboard_sale/data/dashboards.xml,2,0,0,0,0
02 OTHER.zip,l10n_ga_reports,02 OTHER/l10n_ga_reports/data/account_return_data.xml,1,0,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/demo/demo_partner.xml,6,0,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/wizard/l10n_hu_edi_tax_audit_export.xml,2,2,1,2,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/wizard/l10n_hu_edi_cancellation.xml,1,2,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/data/ir_cron.xml,1,0,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/data/account_cash_rounding.xml,1,0,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/res_company_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/account_move_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/product_template_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/res_partner_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/account_tax_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/res_config_settings_views.xml,1,2,0,0,0
02 OTHER.zip,l10n_hu_edi,02 OTHER/l10n_hu_edi/views/uom_uom_views.xml,1,2,0,0,0
02 OTHER.zip,sale_loyalty_delivery,02 OTHER/sale_loyalty_delivery/views/loyalty_reward_views.xml,2,4,0,0,0
02 OTHER.zip,l10n_ro,02 OTHER/l10n_ro/demo/demo_company.xml,3,0,0,0,0
02 OTHER.zip,l10n_ro,02 OTHER/l10n_ro/data/account_tax_report_data.xml,152,0,0,0,0
