table,columns,reference_table,constraint,definition
account_bank_statement_ir_attachment_rel,ir_attachment_id,ir_attachment,account_bank_statement_ir_attachment_rel_ir_attachment_id_fkey,FOREIGN KEY (ir_attachment_id) REFERENCES public.ir_attachment(id) ON DELETE CASCADE
account_bank_statement_line,statement_id,account_bank_statement,account_bank_statement_line_statement_id_fkey,FOREIGN KEY (statement_id) REFERENCES public.account_bank_statement(id) ON DELETE SET NULL
account_bank_statement_line,journal_id,account_journal,account_bank_statement_line_journal_id_fkey,FOREIGN KEY (journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
account_bank_statement_line,move_id,account_move,account_bank_statement_line_move_id_fkey,FOREIGN KEY (move_id) REFERENCES public.account_move(id) ON DELETE CASCADE
account_bank_statement_line,online_account_id,account_online_account,account_bank_statement_line_online_account_id_fkey,FOREIGN KEY (online_account_id) REFERENCES public.account_online_account(id) ON DELETE SET NULL
account_bank_statement_line,online_link_id,account_online_link,account_bank_statement_line_online_link_id_fkey,FOREIGN KEY (online_link_id) REFERENCES public.account_online_link(id) ON DELETE SET NULL
account_bank_statement_line,message_main_attachment_id,ir_attachment,account_bank_statement_line_message_main_attachment_id_fkey,FOREIGN KEY (message_main_attachment_id) REFERENCES public.ir_attachment(id) ON DELETE SET NULL
account_bank_statement_line,company_id,res_company,account_bank_statement_line_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
account_bank_statement_line,currency_id,res_currency,account_bank_statement_line_currency_id_fkey,FOREIGN KEY (currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
account_bank_statement_line,foreign_currency_id,res_currency,account_bank_statement_line_foreign_currency_id_fkey,FOREIGN KEY (foreign_currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
account_bank_statement_line,partner_id,res_partner,account_bank_statement_line_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE RESTRICT
account_bank_statement_line,create_uid,res_users,account_bank_statement_line_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_bank_statement_line,write_uid,res_users,account_bank_statement_line_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_bank_statement_line_transient,journal_id,account_journal,account_bank_statement_line_transient_journal_id_fkey,FOREIGN KEY (journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
account_bank_statement_line_transient,online_account_id,account_online_account,account_bank_statement_line_transient_online_account_id_fkey,FOREIGN KEY (online_account_id) REFERENCES public.account_online_account(id) ON DELETE SET NULL
account_bank_statement_line_transient,company_id,res_company,account_bank_statement_line_transient_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
account_bank_statement_line_transient,foreign_currency_id,res_currency,account_bank_statement_line_transient_foreign_currency_id_fkey,FOREIGN KEY (foreign_currency_id) REFERENCES public.res_currency(id) ON DELETE SET NULL
account_bank_statement_line_transient,create_uid,res_users,account_bank_statement_line_transient_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_bank_statement_line_transient,write_uid,res_users,account_bank_statement_line_transient_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_cash_rounding,create_uid,res_users,account_cash_rounding_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_cash_rounding,write_uid,res_users,account_cash_rounding_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_change_lock_date,company_id,res_company,account_change_lock_date_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
account_change_lock_date,create_uid,res_users,account_change_lock_date_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_change_lock_date,write_uid,res_users,account_change_lock_date_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_duplicate_transaction_wizard,journal_id,account_journal,account_duplicate_transaction_wizard_journal_id_fkey,FOREIGN KEY (journal_id) REFERENCES public.account_journal(id) ON DELETE SET NULL
account_duplicate_transaction_wizard,create_uid,res_users,account_duplicate_transaction_wizard_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_duplicate_transaction_wizard,write_uid,res_users,account_duplicate_transaction_wizard_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_financial_year_op,company_id,res_company,account_financial_year_op_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE CASCADE
account_financial_year_op,create_uid,res_users,account_financial_year_op_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_financial_year_op,write_uid,res_users,account_financial_year_op_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_category,company_id,res_company,account_fiscal_category_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
account_fiscal_category,create_uid,res_users,account_fiscal_category_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_category,write_uid,res_users,account_fiscal_category_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_position,company_id,res_company,account_fiscal_position_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE RESTRICT
account_fiscal_position,country_id,res_country,account_fiscal_position_country_id_fkey,FOREIGN KEY (country_id) REFERENCES public.res_country(id) ON DELETE SET NULL
account_fiscal_position,country_group_id,res_country_group,account_fiscal_position_country_group_id_fkey,FOREIGN KEY (country_group_id) REFERENCES public.res_country_group(id) ON DELETE SET NULL
account_fiscal_position,create_uid,res_users,account_fiscal_position_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_position,write_uid,res_users,account_fiscal_position_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_position_account,account_dest_id,account_account,account_fiscal_position_account_account_dest_id_fkey,FOREIGN KEY (account_dest_id) REFERENCES public.account_account(id) ON DELETE RESTRICT
account_fiscal_position_account,account_src_id,account_account,account_fiscal_position_account_account_src_id_fkey,FOREIGN KEY (account_src_id) REFERENCES public.account_account(id) ON DELETE RESTRICT
account_fiscal_position_account,position_id,account_fiscal_position,account_fiscal_position_account_position_id_fkey,FOREIGN KEY (position_id) REFERENCES public.account_fiscal_position(id) ON DELETE CASCADE
account_fiscal_position_account,company_id,res_company,account_fiscal_position_account_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE SET NULL
account_fiscal_position_account,create_uid,res_users,account_fiscal_position_account_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_position_account,write_uid,res_users,account_fiscal_position_account_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_position_account_tax_rel,account_fiscal_position_id,account_fiscal_position,account_fiscal_position_account_account_fiscal_position_id_fkey,FOREIGN KEY (account_fiscal_position_id) REFERENCES public.account_fiscal_position(id) ON DELETE CASCADE
account_fiscal_position_account_tax_rel,account_tax_id,account_tax,account_fiscal_position_account_tax_rel_account_tax_id_fkey,FOREIGN KEY (account_tax_id) REFERENCES public.account_tax(id) ON DELETE CASCADE
account_fiscal_position_res_country_state_rel,account_fiscal_position_id,account_fiscal_position,account_fiscal_position_res_cou_account_fiscal_position_id_fkey,FOREIGN KEY (account_fiscal_position_id) REFERENCES public.account_fiscal_position(id) ON DELETE CASCADE
account_fiscal_position_res_country_state_rel,res_country_state_id,res_country_state,account_fiscal_position_res_country_s_res_country_state_id_fkey,FOREIGN KEY (res_country_state_id) REFERENCES public.res_country_state(id) ON DELETE CASCADE
account_fiscal_year,company_id,res_company,account_fiscal_year_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE RESTRICT
account_fiscal_year,create_uid,res_users,account_fiscal_year_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_fiscal_year,write_uid,res_users,account_fiscal_year_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_followup_followup_line,activity_type_id,mail_activity_type,account_followup_followup_line_activity_type_id_fkey,FOREIGN KEY (activity_type_id) REFERENCES public.mail_activity_type(id) ON DELETE SET NULL
account_followup_followup_line,mail_template_id,mail_template,account_followup_followup_line_mail_template_id_fkey,FOREIGN KEY (mail_template_id) REFERENCES public.mail_template(id) ON DELETE SET NULL
account_followup_followup_line,company_id,res_company,account_followup_followup_line_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE RESTRICT
account_followup_followup_line,create_uid,res_users,account_followup_followup_line_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_followup_followup_line,write_uid,res_users,account_followup_followup_line_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_followup_followup_line,sms_template_id,sms_template,account_followup_followup_line_sms_template_id_fkey,FOREIGN KEY (sms_template_id) REFERENCES public.sms_template(id) ON DELETE SET NULL
account_followup_followup_line_res_users_rel,account_followup_followup_line_id,account_followup_followup_line,account_followup_followup_lin_account_followup_followup_li_fkey,FOREIGN KEY (account_followup_followup_line_id) REFERENCES public.account_followup_followup_line(id) ON DELETE CASCADE
account_followup_followup_line_res_users_rel,res_users_id,res_users,account_followup_followup_line_res_users_rel_res_users_id_fkey,FOREIGN KEY (res_users_id) REFERENCES public.res_users(id) ON DELETE CASCADE
account_followup_manual_reminder,template_id,mail_template,account_followup_manual_reminder_template_id_fkey,FOREIGN KEY (template_id) REFERENCES public.mail_template(id) ON DELETE SET NULL
account_followup_manual_reminder,partner_id,res_partner,account_followup_manual_reminder_partner_id_fkey,FOREIGN KEY (partner_id) REFERENCES public.res_partner(id) ON DELETE SET NULL
account_followup_manual_reminder,create_uid,res_users,account_followup_manual_reminder_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_followup_manual_reminder,write_uid,res_users,account_followup_manual_reminder_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_followup_manual_reminder,sms_template_id,sms_template,account_followup_manual_reminder_sms_template_id_fkey,FOREIGN KEY (sms_template_id) REFERENCES public.sms_template(id) ON DELETE SET NULL
account_followup_manual_reminder_ir_attachment_rel,account_followup_manual_reminder_id,account_followup_manual_reminder,account_followup_manual_remin_account_followup_manual_remi_fkey,FOREIGN KEY (account_followup_manual_reminder_id) REFERENCES public.account_followup_manual_reminder(id) ON DELETE CASCADE
account_followup_manual_reminder_ir_attachment_rel,ir_attachment_id,ir_attachment,account_followup_manual_reminder_ir_attac_ir_attachment_id_fkey,FOREIGN KEY (ir_attachment_id) REFERENCES public.ir_attachment(id) ON DELETE CASCADE
account_followup_missing_information_wizard,create_uid,res_users,account_followup_missing_information_wizard_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_followup_missing_information_wizard,write_uid,res_users,account_followup_missing_information_wizard_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_full_reconcile,create_uid,res_users,account_full_reconcile_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_full_reconcile,write_uid,res_users,account_full_reconcile_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_group,parent_id,account_group,account_group_parent_id_fkey,FOREIGN KEY (parent_id) REFERENCES public.account_group(id) ON DELETE CASCADE
account_group,company_id,res_company,account_group_company_id_fkey,FOREIGN KEY (company_id) REFERENCES public.res_company(id) ON DELETE RESTRICT
account_group,create_uid,res_users,account_group_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_group,write_uid,res_users,account_group_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_import_summary,create_uid,res_users,account_import_summary_create_uid_fkey,FOREIGN KEY (create_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_import_summary,write_uid,res_users,account_import_summary_write_uid_fkey,FOREIGN KEY (write_uid) REFERENCES public.res_users(id) ON DELETE SET NULL
account_import_summary_account_journal_rel,account_import_summary_id,account_import_summary,account_import_summary_account_j_account_import_summary_id_fkey,FOREIGN KEY (account_import_summary_id) REFERENCES public.account_import_summary(id) ON DELETE CASCADE
account_import_summary_account_journal_rel,account_journal_id,account_journal,account_import_summary_account_journal__account_journal_id_fkey,FOREIGN KEY (account_journal_id) REFERENCES public.account_journal(id) ON DELETE CASCADE
