evidence,module,path,class,model,table,field,field_type,inherited_model,expected_db_column,mapping_status
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,slip_id,Many2one,,slip_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,salary_rule_id,Many2one,,salary_rule_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,version_id,Many2one,,version_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,employee_id,Many2one,,employee_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,rate,Float,,rate,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,amount,Monetary,,amount,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,quantity,Float,,quantity,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,total,Monetary,,total,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,ytd,Monetary,,ytd,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,amount_select,Selection,,amount_select,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,amount_fix,Float,,amount_fix,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,amount_percentage,Float,,amount_percentage,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,appears_on_payslip,Boolean,,appears_on_payslip,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,category_id,Many2one,,category_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,partner_id,Many2one,,partner_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,date_from,Date,,date_from,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,date_to,Date,,date_to,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,company_id,Many2one,,company_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_line.py,HrPayslipLine,hr.payslip.line,hr_payslip_line,currency_id,Many2one,,currency_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,rule_parameter_id,Many2one,,rule_parameter_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,rule_parameter_name,Char,,rule_parameter_name,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,code,Char,,code,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,date_from,Date,,date_from,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,parameter_value,Text,,parameter_value,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameterValue,hr.rule.parameter.value,hr_rule_parameter_value,country_id,Many2one,,country_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,name,Char,,name,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,code,Char,,code,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,description,Html,,description,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,country_id,Many2one,,country_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,parameter_version_ids,One2many,,parameter_version_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,current_value_one_line,Text,,current_value_one_line,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,valid_since,Date,,valid_since,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,salary_rule_ids,One2many,,salary_rule_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_rule_parameter.py,HrRuleParameter,hr.rule.parameter,hr_rule_parameter,salary_rule_count,Integer,,salary_rule_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,sequence,Integer,hr.payroll.structure.type,sequence,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,name,Char,hr.payroll.structure.type,name,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,default_schedule_pay,Selection,hr.payroll.structure.type,default_schedule_pay,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,struct_ids,One2many,hr.payroll.structure.type,struct_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,default_struct_id,Many2one,hr.payroll.structure.type,default_struct_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,default_work_entry_type_id,Many2one,hr.payroll.structure.type,default_work_entry_type_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,wage_type,Selection,hr.payroll.structure.type,wage_type,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_structure_type.py,HrPayrollStructureType,hr.payroll.structure.type,hr_payroll_structure_type,struct_type_count,Integer,hr.payroll.structure.type,struct_type_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_company.py,ResCompany,res.company,res_company,ytd_reset_day,Integer,res.company,ytd_reset_day,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_company.py,ResCompany,res.company,res_company,ytd_reset_month,Selection,res.company,ytd_reset_month,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,currency_id,Many2one,hr.employee,currency_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,slip_ids,One2many,hr.employee,slip_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,payslip_count,Integer,hr.employee,payslip_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,registration_number,Char,hr.employee,registration_number,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,salary_attachment_ids,Many2many,hr.employee,salary_attachment_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,salary_attachment_count,Integer,hr.employee,salary_attachment_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,mobile_invoice,Binary,hr.employee,mobile_invoice,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,sim_card,Binary,hr.employee,sim_card,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,internet_invoice,Binary,hr.employee,internet_invoice,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,schedule_pay,Selection,hr.employee,schedule_pay,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,contract_date_start,Date,hr.employee,contract_date_start,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,contract_date_end,Date,hr.employee,contract_date_end,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,trial_date_end,Date,hr.employee,trial_date_end,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,wage,Monetary,hr.employee,wage,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,contract_wage,Monetary,hr.employee,contract_wage,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,work_entry_source,Selection,hr.employee,work_entry_source,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,work_entry_source_calendar_invalid,Boolean,hr.employee,work_entry_source_calendar_invalid,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,wage_type,Selection,hr.employee,wage_type,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,hourly_wage,Monetary,hr.employee,hourly_wage,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,payslips_count,Integer,hr.employee,payslips_count,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,work_time_rate,Float,hr.employee,work_time_rate,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,disabled,Boolean,hr.employee,disabled,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,date_start,Date,hr.employee,date_start,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,date_end,Date,hr.employee,date_end,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,is_current,Boolean,hr.employee,is_current,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,is_past,Boolean,hr.employee,is_past,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,is_future,Boolean,hr.employee,is_future,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,is_in_contract,Boolean,hr.employee,is_in_contract,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,structure_type_id,Many2one,hr.employee,structure_type_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,contract_type_id,Many2one,hr.employee,contract_type_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,structure_id,Many2one,hr.employee,structure_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,payroll_properties,Properties,hr.employee,payroll_properties,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_employee.py,HrEmployee,hr.employee,hr_employee,monthly_running_attachments,Monetary,hr.employee,monthly_running_attachments,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,name,Char,,name,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,payslip_id,Many2one,,payslip_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,date_from,Date,,date_from,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,employee_id,Many2one,,employee_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,sequence,Integer,,sequence,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,code,Char,,code,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,work_entry_type_id,Many2one,,work_entry_type_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,number_of_days,Float,,number_of_days,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,number_of_hours,Float,,number_of_hours,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,is_paid,Boolean,,is_paid,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,amount,Monetary,,amount,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,version_id,Many2one,,version_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,currency_id,Many2one,,currency_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_worked_days.py,HrPayslipWorkedDays,hr.payslip.worked_days,hr_payslip_worked_days,ytd,Monetary,,ytd,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,name,Char,,name,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,code,Char,,code,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,parent_id,Many2one,,parent_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,children_ids,One2many,,children_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,note,Html,,note,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_salary_rule_category.py,HrSalaryRuleCategory,hr.salary.rule.category,hr_salary_rule_category,country_id,Many2one,,country_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,is_unforeseen,Boolean,hr.work.entry.type,is_unforeseen,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,round_days,Selection,hr.work.entry.type,round_days,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,round_days_type,Selection,hr.work.entry.type,round_days_type,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,unpaid_structure_ids,Many2many,hr.work.entry.type,unpaid_structure_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry_type.py,HrWorkEntryType,hr.work.entry.type,hr_work_entry_type,current_companies_country_codes,Char,hr.work.entry.type,current_companies_country_codes,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,module_l10n_fr_hr_payroll,Boolean,res.config.settings,module_l10n_fr_hr_payroll,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,module_l10n_be_hr_payroll,Boolean,res.config.settings,module_l10n_be_hr_payroll,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,module_l10n_in_hr_payroll,Boolean,res.config.settings,module_l10n_in_hr_payroll,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,module_hr_payroll_account_iso20022,Boolean,res.config.settings,module_hr_payroll_account_iso20022,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,ytd_reset_day,Integer,res.config.settings,ytd_reset_day,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/res_config_settings.py,ResConfigSettings,res.config.settings,res_config_settings,ytd_reset_month,Selection,res.config.settings,ytd_reset_month,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,res_model,Char,,res_model,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,res_id,Many2oneReference,,res_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,employee_id,Many2one,,employee_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,company_id,Many2one,,company_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,pdf_file,Binary,,pdf_file,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,pdf_filename,Char,,pdf_filename,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,pdf_to_generate,Boolean,,pdf_to_generate,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payroll_employee_declaration.py,HrPayrollEmployeeDeclaration,hr.payroll.employee.declaration,hr_payroll_employee_declaration,state,Selection,,state,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_work_entry.py,HrWorkEntry,hr.work.entry,hr_work_entry,has_payslip,Boolean,hr.work.entry,has_payslip,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/note.py,HrPayrollNote,hr.payroll.note,hr_payroll_note,name,Char,,name,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/note.py,HrPayrollNote,hr.payroll.note,hr_payroll_note,note,Html,,note,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/note.py,HrPayrollNote,hr.payroll.note,hr_payroll_note,company_id,Many2one,,company_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,name,Char,,name,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,payslip_id,Many2one,,payslip_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,employee_id,Many2one,,employee_id,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,date_from,Date,,date_from,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,sequence,Integer,,sequence,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,input_type_id,Many2one,,input_type_id,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,_allowed_input_type_ids,Many2many,,_allowed_input_type_ids,NON_STORED_OR_RELATION_TABLE_REVIEW
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,code,Char,,code,NOT_FOUND_IN_DUMP
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,amount,Float,,amount,MATCHED_COLUMN
02 OTHER.zip,hr_payroll,02 OTHER/hr_payroll/models/hr_payslip_input.py,HrPayslipInput,hr.payslip.input,hr_payslip_input,version_id,Many2one,,version_id,NOT_FOUND_IN_DUMP
